OrthoGroup	lnL
OG0011526	-2237.764292
OG0011527	-2659.554306
OG0011528	-3293.905212
OG0011529	-433.021084
OG0011530	-4818.155814
OG0011532	-1090.84965
OG0011534	-1013.149528
OG0011535	-4666.329672
OG0011536	-737.785157
OG0011537	-654.069457
OG0011538	-1724.025961
OG0011539	-3793.430924
OG0011540	-1573.209763
OG0011541	-1191.553448
OG0011542	-1482.607255
OG0011543	-2222.934739
OG0011544	-1720.656333
OG0011545	-4455.544582
OG0011546	-2826.880764
OG0011547	-2160.597414
OG0011548	-944.561235
OG0011550	-1798.680826
OG0011552	-6146.182761
OG0011553	-1429.158078
OG0011554	-3963.799866
OG0011555	-413.657927
OG0011556	-486.009422
OG0011557	-1107.312407
OG0011558	-690.578436
OG0011559	-2095.945978
OG0011560	-773.875909
OG0011561	-1005.045418
OG0011562	-1289.447785
OG0011563	-1754.56532
OG0011564	-1427.719187
OG0011566	-2296.970569
OG0011567	-1562.218692
OG0011568	-530.803875
OG0011569	-1250.65166
OG0011570	-1296.657515
OG0011571	-1297.574939
OG0011572	-2508.850907
OG0011573	-1789.80135
OG0011574	-2119.859395
OG0011575	-1538.439348
OG0011576	-487.507808
OG0011577	-3025.124023
OG0011578	-1756.195256
OG0011579	-972.117475
OG0011580	-550.00119
OG0011581	-3798.171012
OG0011582	-472.583128
OG0011583	-4090.200657
OG0011584	-1277.220789
OG0011585	-1138.24921
OG0011587	-3952.493972
OG0011588	-2812.186898
OG0011589	-7207.703766
OG0011590	-1348.576654
OG0011591	-431.735573
OG0011592	-2128.306801
OG0011593	-1063.775448
OG0011594	-2259.079802
OG0011596	-2151.245037
OG0011597	-801.048436
OG0011599	-1739.47833
OG0011600	-528.192615
OG0011601	-1017.468528
OG0011602	-815.228357
OG0011603	-2755.766121
OG0011604	-3242.209118
OG0011605	-2601.658485
OG0011606	-801.359876
OG0011607	-1568.392583
OG0011608	-1543.486321
OG0011609	-2210.999961
OG0011610	-1379.492578
OG0011611	-3520.448278
OG0011612	-517.793756
OG0011613	-5026.183123
OG0011614	-2822.164351
OG0011615	-5989.769118
OG0011616	-1871.345974
OG0011617	-649.596452
OG0011618	-3283.718821
OG0011620	-1485.889178
OG0011621	-1931.211874
OG0011622	-1141.063543
OG0011623	-577.988336
OG0011624	-1147.629355
OG0011626	-1007.435355
OG0011627	-729.727684
OG0011628	-2195.053336
OG0011629	-1808.006847
OG0011630	-787.189213
OG0011631	-1479.620762
OG0011632	-1426.778124
OG0011633	-10868.50981
OG0011634	-1470.702723
OG0011635	-871.097987
OG0011636	-1952.266074
OG0011637	-3942.960322
OG0011638	-1341.333651
OG0011639	-1956.161614
OG0011640	-1362.369456
OG0011641	-1955.523902
OG0011642	-549.468709
OG0011643	-9266.889025
OG0011644	-1986.111187
OG0011645	-1104.591303
OG0011646	-572.359749
OG0011647	-1488.37924
OG0011648	-895.831627
OG0011649	-1498.19306
OG0011650	-1302.668276
OG0011651	-1755.347344
OG0011652	-974.498797
OG0011653	-976.293445
OG0011654	-1678.748115
OG0011655	-2863.466236
OG0011656	-1642.141241
OG0011657	-2188.651692
OG0011658	-1776.060475
OG0011660	-1093.125644
OG0011661	-462.702862
OG0011664	-436.783664
OG0011665	-3878.50726
OG0011667	-1274.562255
OG0011668	-618.991225
OG0011669	-1265.003674
OG0011670	-1119.688169
OG0011671	-993.073201
OG0011672	-2100.463609
OG0011673	-2114.790796
OG0011674	-4285.414785
OG0011675	-488.437996
OG0011676	-2146.990241
OG0011677	-1068.907648
OG0011678	-2864.871502
OG0011679	-1567.929904
OG0011680	-846.891654
OG0011681	-4046.396724
OG0011682	-2582.642041
OG0011683	-1458.833971
OG0011684	-1260.453692
OG0011685	-4882.570639
OG0011686	-695.880838
OG0011687	-2091.256203
OG0011688	-1769.405224
OG0011689	-1811.624799
OG0011690	-1010.760445
OG0011691	-715.510124
OG0011692	-1633.261828
OG0011693	-1289.838799
OG0011694	-3112.60116
OG0011695	-771.199794
OG0011696	-1922.683036
OG0011697	-507.384502
OG0011698	-2234.123548
OG0011699	-1868.819898
OG0011700	-2222.648062
OG0011701	-1085.735081
OG0011702	-1030.548396
OG0011705	-1221.693851
OG0011706	-607.182233
OG0011707	-4477.782201
OG0011708	-1973.539329
OG0011709	-1984.115885
OG0011710	-3364.554042
OG0011711	-626.33486
OG0011712	-4565.170374
OG0011713	-5018.400991
OG0011714	-1633.561116
OG0011716	-1088.373805
OG0011717	-2937.18336
OG0011718	-869.444865
OG0011719	-4136.914571
OG0011720	-663.252973
OG0011721	-2148.283486
OG0011722	-5584.856125
OG0011723	-2004.4844
OG0011724	-717.571395
OG0011725	-2627.855096
OG0011726	-834.407617
OG0011727	-5074.016853
OG0011728	-1093.996737
OG0011729	-868.479587
OG0011730	-459.662486
OG0011731	-700.52857
OG0011732	-1743.372604
OG0011733	-533.840605
OG0011734	-3296.583633
OG0011737	-2771.160975
OG0011738	-1147.808412
OG0011739	-1324.127137
OG0011740	-428.061435
OG0011742	-957.710112
OG0011743	-2244.898758
OG0011744	-1493.960811
OG0011745	-1113.231664
OG0011746	-1602.561712
OG0011747	-902.931555
OG0011749	-4008.209338
OG0011751	-792.948253
OG0011752	-517.218436
OG0011754	-1014.920989
OG0011755	-2002.947902
OG0011756	-3150.93738
OG0011758	-3616.910162
OG0011759	-939.41455
OG0011760	-664.28634
OG0011761	-1124.322137
OG0011762	-1641.46319
OG0011763	-2919.961574
OG0011764	-1865.053111
OG0011765	-3354.410437
OG0011766	-1714.330526
OG0011768	-1561.897311
OG0011769	-534.684569
OG0011770	-839.683484
OG0011771	-2192.791919
OG0011772	-893.53839
OG0011773	-808.306867
OG0011774	-1400.159845
OG0011775	-1500.13697
OG0011776	-1793.909593
OG0011777	-559.299674
OG0011778	-2501.449927
OG0011780	-1713.077945
OG0011781	-3892.645117
OG0011783	-2029.876243
OG0011784	-2924.287758
OG0011785	-2019.288905
OG0011786	-1412.543087
OG0011787	-725.804916
OG0011789	-962.274623
OG0011790	-1559.878833
OG0011791	-838.798782
OG0011792	-1417.618647
OG0011793	-2881.28478
OG0011795	-2733.691773
OG0011796	-730.013319
OG0011797	-2417.185337
OG0011798	-706.087826
OG0011799	-1285.577137
OG0011800	-2065.766057
OG0011801	-4750.448055
OG0011802	-827.544285
OG0011803	-2206.835546
OG0011804	-1611.013594
OG0011807	-2446.162451
OG0011808	-2951.47141
OG0011809	-1579.033473
OG0011810	-2285.23432
OG0011811	-1388.499409
OG0011812	-7346.08856
OG0011813	-6947.470711
OG0011814	-1233.694584
OG0011815	-2086.895261
OG0011816	-815.120631
OG0011817	-3694.28733
OG0011818	-616.855602
OG0011819	-3005.546707
OG0011821	-2533.161866
OG0011822	-2993.176413
OG0011823	-942.958775
OG0011824	-1434.868938
OG0011825	-1434.266893
OG0011826	-1003.246698
OG0011827	-503.123919
OG0011828	-457.502113
OG0011829	-2265.007809
OG0011830	-2207.913312
OG0011831	-543.669494
OG0011832	-4323.334407
OG0011833	-3376.345237
OG0011834	-626.492787
OG0011835	-2007.390068
OG0011836	-416.456752
OG0011837	-624.824028
OG0011838	-1302.079844
OG0011839	-568.812796
OG0011841	-2203.783151
OG0011842	-4756.354058
OG0011843	-752.822604
OG0011844	-1472.383531
OG0011846	-905.540687
OG0011847	-1219.360362
OG0011848	-1450.965068
OG0011849	-1055.34914
OG0011850	-521.282814
OG0011851	-1484.442072
OG0011853	-1502.941877
OG0011854	-687.670819
OG0011855	-1840.786634
OG0011856	-1757.611057
OG0011857	-1599.243404
OG0011858	-2020.154674
OG0011859	-440.498389
OG0011860	-1505.926568
OG0011861	-4015.604486
OG0011862	-5025.010015
OG0011863	-2073.976527
OG0011864	-2966.112206
OG0011865	-3147.928306
OG0011866	-2933.072867
OG0011867	-809.295145
OG0011869	-1545.895762
OG0011870	-804.024539
OG0011872	-1425.378829
OG0011873	-4697.126819
OG0011874	-687.077093
OG0011875	-464.19883
OG0011877	-1302.770317
OG0011878	-4736.204886
OG0011879	-1150.127023
OG0011880	-1544.286266
OG0011881	-1369.839262
OG0011882	-1192.091223
OG0011883	-829.592308
OG0011884	-602.386484
OG0011885	-1630.159521
OG0011887	-1779.973413
OG0011888	-434.878556
OG0011889	-2151.59637
OG0011890	-1498.029922
OG0011891	-5055.418553
OG0011892	-555.428017
OG0011893	-903.047245
OG0011894	-1861.945204
OG0011895	-1873.787174
OG0011896	-3820.495752
OG0011898	-630.359825
OG0011899	-598.927436
OG0011900	-1066.426503
OG0011901	-3132.975793
OG0011902	-1827.01077
OG0011903	-1898.109012
OG0011905	-1136.279107
OG0011906	-2398.785941
OG0011907	-3806.261456
OG0011908	-1279.933622
OG0011909	-1730.279006
OG0011910	-1548.932233
OG0011911	-5786.52788
OG0011912	-5215.889592
OG0011913	-887.773513
OG0011914	-498.331361
OG0011915	-1640.069202
OG0011917	-972.802152
OG0011918	-1621.562813
OG0011919	-4258.300442
OG0011920	-1352.815313
OG0011921	-2669.52367
OG0011923	-2734.829624
OG0011924	-885.676694
OG0011925	-2156.164338
OG0011926	-829.03103
OG0011927	-906.189759
OG0011928	-769.479416
OG0011929	-655.441127
OG0011930	-740.908669
OG0011931	-775.834509
OG0011933	-6356.940313
OG0011934	-1886.933719
OG0011935	-2942.842109
OG0011936	-3011.204304
OG0011937	-832.842904
OG0011938	-594.889355
OG0011939	-1847.778171
OG0011941	-838.691787
OG0011942	-2463.996556
OG0011944	-2122.915562
OG0011946	-1468.726329
OG0011947	-2307.614778
OG0011948	-2469.612989
OG0011949	-1626.018335
OG0011951	-845.042676
OG0011952	-2112.714827
OG0011953	-1779.792325
OG0011954	-2923.915806
OG0011955	-4445.93094
OG0011956	-1344.909405
OG0011957	-1454.966959
OG0011958	-1747.158033
OG0011959	-1236.973193
OG0011960	-3130.612643
OG0011961	-1186.323031
OG0011962	-602.088693
OG0011963	-757.718788
OG0011964	-1246.471759
OG0011965	-3448.93613
OG0011966	-1254.995857
OG0011967	-812.003427
OG0011968	-1850.280241
OG0011969	-2301.754349
OG0011970	-2930.200894
OG0011973	-650.068855
OG0011974	-1420.77621
OG0011975	-1530.900246
OG0011976	-800.678681
OG0011977	-438.605833
OG0011978	-863.425396
OG0011979	-2375.910121
OG0011980	-2568.614117
OG0011981	-1607.155276
OG0011982	-1563.882274
OG0011983	-770.597931
OG0011984	-4309.173726
OG0011985	-2643.572416
OG0011986	-1726.563853
OG0011987	-945.744785
OG0011988	-542.559738
OG0011989	-1204.781888
OG0011990	-1875.050358
OG0011993	-1194.963986
OG0011994	-1382.844062
OG0011995	-594.816015
OG0011997	-1226.86709
OG0011998	-524.962969
OG0011999	-2762.088477
OG0012000	-2633.089417
OG0012001	-1999.345542
OG0012002	-6404.814741
OG0012003	-1786.432304
OG0012004	-483.950254
OG0012005	-1363.902458
OG0012006	-2062.503213
OG0012007	-1211.299778
OG0012008	-2714.072456
OG0012009	-1455.961238
OG0012010	-521.618298
OG0012011	-1330.648981
OG0012012	-2664.579202
OG0012013	-2352.047646
OG0012014	-674.617218
OG0012015	-668.422283
OG0012016	-593.430653
OG0012017	-1757.11879
OG0012018	-6344.726491
OG0012019	-1304.70316
OG0012020	-930.256344
OG0012021	-1146.713399
OG0012022	-620.130715
OG0012023	-1731.839619
OG0012024	-1519.56773
OG0012025	-1857.477817
OG0012026	-2151.759213
OG0012027	-575.83857
OG0012028	-1987.667736
OG0012030	-1810.395125
OG0012031	-1418.901999
OG0012032	-5031.810443
OG0012033	-1094.457232
OG0012034	-832.06559
OG0012035	-2908.309307
OG0012036	-2924.687125
OG0012037	-345.249781
OG0012038	-1159.69777
OG0012039	-2747.205971
OG0012040	-666.791956
OG0012041	-1110.993602
OG0012042	-910.265968
OG0012043	-750.90017
OG0012045	-889.181397
OG0012046	-948.257306
OG0012047	-744.383231
OG0012048	-1533.763751
OG0012049	-683.436068
OG0012051	-2255.821996
OG0012052	-5554.914301
OG0012053	-2591.103477
OG0012055	-727.645745
OG0012056	-1581.1782
OG0012057	-3850.510346
OG0012058	-3161.960132
OG0012059	-2214.232313
OG0012060	-981.045643
OG0012061	-1392.553992
OG0012062	-1068.530963
OG0012063	-2336.255775
OG0012064	-857.386902
OG0012065	-2248.031742
OG0012066	-832.483608
OG0012067	-2436.602339
OG0012068	-1525.692669
OG0012069	-3546.382946
OG0012070	-2054.633096
OG0012071	-3368.029209
OG0012072	-1440.196272
OG0012073	-1332.267003
OG0012074	-1816.92023
OG0012075	-414.441585
OG0012076	-661.309239
OG0012077	-1020.38369
OG0012082	-2432.282024
OG0012083	-422.472172
OG0012084	-2941.686494
OG0012085	-1095.945024
OG0012086	-1204.647045
OG0012087	-2227.434276
OG0012088	-938.696111
OG0012089	-431.713437
OG0012090	-923.93231
OG0012091	-609.548435
OG0012092	-680.013869
OG0012093	-1426.216795
OG0012094	-450.739362
OG0012095	-542.8633
OG0012096	-1284.393471
OG0012098	-2403.708354
OG0012099	-1543.721137
OG0012100	-1592.788252
OG0012101	-2406.356135
OG0012102	-1433.32321
OG0012105	-2602.009342
OG0012106	-1721.079506
OG0012107	-1806.415861
OG0012109	-849.467672
OG0012110	-2983.685178
OG0012111	-1029.621394
OG0012112	-3709.189847
OG0012113	-1003.019264
OG0012114	-1522.25579
OG0012115	-524.143587
OG0012116	-3118.162953
OG0012117	-1321.854639
OG0012118	-1486.920187
OG0012119	-1608.203496
OG0012120	-857.019415
OG0012122	-4842.40504
OG0012123	-1673.666495
OG0012124	-2308.943225
OG0012125	-921.005322
OG0012126	-1333.583118
OG0012127	-1229.208109
OG0012128	-1451.976788
OG0012129	-3278.673389
OG0012130	-1500.462336
OG0012131	-453.423859
OG0012132	-1487.576631
OG0012133	-2059.137631
OG0012134	-2719.947305
OG0012135	-770.748824
OG0012136	-1077.890141
OG0012137	-2783.643245
OG0012138	-1888.104012
OG0012139	-1719.926843
OG0012140	-2665.982999
OG0012141	-2007.425592
OG0012142	-4858.727115
OG0012143	-1837.314319
OG0012145	-540.915922
OG0012147	-1257.949031
OG0012148	-1714.324371
OG0012149	-1753.369095
OG0012150	-2866.735711
OG0012151	-2275.035896
OG0012152	-1257.112144
OG0012153	-818.204226
OG0012154	-443.393818
OG0012155	-1898.299967
OG0012156	-813.651952
OG0012157	-2128.227175
OG0012158	-3985.174735
OG0012159	-1477.613282
OG0012161	-1153.339777
OG0012162	-3618.093559
OG0012163	-1887.390069
OG0012164	-1242.166356
OG0012165	-3210.591883
OG0012167	-1938.402482
OG0012168	-3626.8215
OG0012169	-1768.446927
OG0012170	-1467.75584
OG0012171	-1503.829611
OG0012172	-1708.907356
OG0012173	-1893.900088
OG0012174	-2068.703701
OG0012175	-4143.610045
OG0012176	-1437.654836
OG0012177	-440.812508
OG0012178	-444.629702
OG0012179	-2672.979231
OG0012180	-871.821808
OG0012181	-2937.468123
OG0012182	-1475.72598
OG0012183	-592.897887
OG0012184	-2331.745223
OG0012185	-4984.588336
OG0012186	-3125.502528
OG0012187	-763.948698
OG0012188	-1137.408408
OG0012189	-764.929137
OG0012191	-1113.943484
OG0012192	-2889.079194
OG0012194	-1236.621765
OG0012195	-2682.479829
OG0012196	-1938.723823
OG0012197	-1127.810691
OG0012198	-4346.342317
OG0012199	-3317.733313
OG0012201	-1266.675936
OG0012202	-2120.327819
OG0012203	-628.812669
OG0012204	-2218.421777
OG0012205	-3519.948784
OG0012206	-762.868795
OG0012207	-918.779436
OG0012208	-4296.633773
OG0012209	-1476.584166
OG0012210	-2626.523158
OG0012211	-4974.284263
OG0012212	-1856.049912
OG0012213	-4156.843974
OG0012215	-1232.581003
OG0012216	-2012.998543
OG0012217	-984.905052
OG0012218	-1324.237713
OG0012219	-1813.270016
OG0012220	-2234.147201
OG0012221	-1765.161782
OG0012222	-1860.713354
OG0012223	-452.312697
OG0012224	-1043.282647
OG0012225	-1529.651178
OG0012226	-3297.868049
OG0012227	-514.156814
OG0012228	-1473.15872
OG0012229	-461.342537
OG0012230	-1482.794781
OG0012231	-2448.296797
OG0012232	-768.644202
OG0012233	-2003.305052
OG0012234	-1374.81643
OG0012235	-1489.984666
OG0012236	-2634.837371
OG0012237	-1899.117668
OG0012238	-2497.436227
OG0012239	-2136.359696
OG0012240	-2661.592558
OG0012241	-601.27428
OG0012242	-3919.769632
OG0012243	-656.091877
OG0012244	-1645.262498
OG0012245	-1432.576291
OG0012246	-969.47285
OG0012248	-2554.051565
OG0012249	-1504.728186
OG0012250	-1294.690834
OG0012251	-915.749659
OG0012252	-1084.460576
OG0012253	-919.69387
OG0012254	-2218.045125
OG0012255	-3128.571514
OG0012256	-1197.356203
OG0012257	-2011.01697
OG0012258	-2926.933381
OG0012259	-1404.564385
OG0012261	-3584.218709
OG0012262	-1442.256944
OG0012263	-1606.072224
OG0012264	-472.254659
OG0012265	-550.510939
OG0012266	-3696.160987
OG0012267	-964.373447
OG0012268	-2197.270865
OG0012270	-4852.006973
OG0012271	-780.637605
OG0012272	-1844.754552
OG0012273	-3544.386185
OG0012274	-1082.022364
OG0012275	-742.159711
OG0012276	-2222.437858
OG0012277	-3222.956236
OG0012278	-1092.371609
OG0012279	-554.355435
OG0012280	-4680.122201
OG0012281	-887.650368
OG0012282	-1991.448987
OG0012283	-1330.579654
OG0012284	-1245.483
OG0012285	-974.856794
OG0012287	-5929.193939
OG0012288	-656.208742
OG0012289	-714.323604
OG0012290	-2432.333793
OG0012291	-2833.314042
OG0012292	-1915.089292
OG0012293	-1075.5932
OG0012294	-1946.092976
OG0012295	-2730.586698
OG0012296	-1836.979914
OG0012297	-1054.234714
OG0012298	-987.344598
OG0012299	-923.605193
OG0012301	-2283.998043
OG0012302	-1606.821808
OG0012304	-3315.997128
OG0012305	-2885.318433
OG0012306	-4141.876125
OG0012307	-2773.018092
OG0012308	-365.676795
OG0012309	-614.618869
OG0012310	-2223.201997
OG0012311	-1648.926438
OG0012312	-840.628182
OG0012313	-1178.128792
OG0012314	-1571.199242
OG0012316	-2107.686879
OG0012317	-2193.599729
OG0012318	-1755.140038
OG0012319	-3574.949961
OG0012320	-9088.626013
OG0012321	-2233.400215
OG0012322	-982.75233
OG0012323	-1393.658607
OG0012324	-841.17597
OG0012325	-583.208857
OG0012328	-2503.336025
OG0012329	-765.67978
OG0012330	-1130.283176
OG0012331	-1574.398456
OG0012332	-2531.295902
OG0012333	-801.745957
OG0012334	-590.029257
OG0012335	-1777.971581
OG0012336	-992.458943
OG0012337	-1702.224547
OG0012338	-721.906191
OG0012339	-1308.40964
OG0012340	-1295.467271
OG0012341	-5662.011795
OG0012342	-2392.447379
OG0012343	-673.425209
OG0012344	-1906.818312
OG0012345	-1731.260441
OG0012346	-2637.292238
OG0012347	-3501.5741
OG0012348	-1342.073233
OG0012349	-3083.056009
OG0012350	-1112.357835
OG0012352	-626.244654
OG0012353	-651.317711
OG0012354	-530.822274
OG0012355	-1766.230058
OG0012356	-912.392546
OG0012357	-2868.220464
OG0012358	-1291.538097
OG0012359	-1032.361822
OG0012360	-1708.445046
OG0012361	-1271.398167
OG0012362	-2436.293736
OG0012363	-1575.509734
OG0012364	-929.418357
OG0012365	-482.352715
OG0012366	-1095.192121
OG0012367	-1543.49831
OG0012368	-2085.056263
OG0012369	-1411.898148
OG0012370	-1619.242136
OG0012371	-565.002724
OG0012372	-2223.036652
OG0012373	-765.560097
OG0012374	-2610.355185
OG0012375	-584.671431
OG0012376	-1456.097423
OG0012378	-1954.994502
OG0012379	-2694.571732
OG0012380	-4015.369205
OG0012381	-4201.414
OG0012383	-933.69504
OG0012384	-544.751519
OG0012385	-1624.083182
OG0012386	-2138.217159
OG0012387	-3287.00475
OG0012388	-4569.605557
OG0012389	-2308.940573
OG0012390	-5328.273828
OG0012391	-1648.751152
OG0012393	-1794.409008
OG0012394	-1184.143866
OG0012395	-4723.847062
OG0012396	-1302.628898
OG0012397	-2389.526384
OG0012398	-1440.205547
OG0012399	-1704.411604
OG0012400	-2329.662999
OG0012401	-5783.013141
OG0012402	-1739.537175
OG0012403	-661.321743
OG0012404	-2800.604758
OG0012405	-1445.011708
OG0012406	-874.065553
OG0012407	-1333.81237
OG0012408	-5156.967248
OG0012409	-1947.432211
OG0012410	-7157.195871
OG0012412	-1619.663219
OG0012413	-2570.499209
OG0012414	-1997.714126
OG0012415	-1260.820068
OG0012416	-1944.392166
OG0012417	-4850.224699
OG0012418	-1689.380945
OG0012419	-1115.927262
OG0012420	-3256.705379
OG0012421	-858.703066
OG0012422	-4662.11313
OG0012423	-2157.287685
OG0012424	-2809.333751
OG0012425	-1775.312859
OG0012426	-2007.464649
OG0012427	-3182.584646
OG0012428	-1978.795809
OG0012429	-5077.676514
OG0012430	-3234.435942
OG0012431	-1841.880682
OG0012432	-949.510231
OG0012433	-3282.153855
OG0012434	-717.294403
OG0012435	-794.718347
OG0012436	-2282.915974
OG0012437	-4763.110566
OG0012438	-2340.651114
OG0012439	-1786.704355
OG0012440	-7328.734651
OG0012442	-1244.758631
OG0012443	-875.835348
OG0012444	-566.930826
OG0012445	-1832.553215
OG0012446	-2733.43225
OG0012447	-9691.939655
OG0012448	-1281.336978
OG0012449	-3610.282051
OG0012450	-4631.072265
OG0012451	-940.426376
OG0012452	-2387.105776
OG0012453	-1628.214236
OG0012454	-1465.663542
OG0012455	-3171.515195
OG0012456	-1765.257445
OG0012457	-1697.442917
OG0012458	-1153.202757
OG0012459	-1105.63506
OG0012460	-1678.637574
OG0012461	-648.570735
OG0012462	-2945.61049
OG0012463	-482.220945
OG0012464	-3959.827273
OG0012465	-986.774317
OG0012466	-1498.903592
OG0012467	-1951.487893
OG0012468	-3441.376391
OG0012469	-465.044771
OG0012470	-487.028003
OG0012471	-1231.949247
OG0012472	-1260.539455
OG0012473	-2946.858886
OG0012474	-784.000243
OG0012475	-2008.664701
OG0012476	-2727.411567
OG0012478	-2225.092741
OG0012479	-3422.997554
OG0012480	-552.517991
OG0012481	-5277.631574
OG0012482	-3919.402698
OG0012483	-1430.803767
OG0012484	-6952.37925
OG0012485	-1481.054158
OG0012486	-2060.540424
OG0012487	-2405.613624
OG0012488	-559.960548
OG0012489	-609.474178
OG0012490	-1291.35446
OG0012491	-701.602569
OG0012492	-2255.753168
OG0012493	-2327.538733
OG0012494	-2306.476854
OG0012495	-489.475395
OG0012496	-7703.733619
OG0012497	-799.638487
OG0012498	-1165.87953
OG0012499	-1073.927321
OG0012500	-462.070929
OG0012501	-496.378401
OG0012504	-3382.54487
OG0012505	-1456.948044
OG0012506	-1492.809246
OG0012507	-1589.567101
OG0012508	-1466.778843
OG0012509	-1958.661505
OG0012510	-1508.200431
OG0012511	-7323.577377
OG0012512	-2951.715561
OG0012513	-2918.035882
OG0012514	-1511.554614
OG0012515	-1221.071592
OG0012516	-884.447524
OG0012517	-563.974928
OG0012518	-1753.076424
OG0012519	-928.381188
OG0012520	-2206.479291
OG0012521	-2375.849759
OG0012522	-867.760808
OG0012523	-2526.304787
OG0012525	-4738.434787
OG0012527	-877.54674
OG0012528	-2884.51908
OG0012530	-1294.315665
OG0012531	-417.606815
OG0012532	-1812.624822
OG0012533	-7337.659986
OG0012534	-2305.356001
OG0012535	-1655.792628
OG0012537	-1599.383661
OG0012538	-1615.694128
OG0012539	-4963.539389
OG0012540	-820.369621
OG0012541	-4797.202787
OG0012542	-4219.65279
OG0012543	-2324.10472
OG0012544	-971.111268
OG0012545	-1779.512006
OG0012546	-2396.817449
OG0012547	-1806.636963
OG0012548	-1361.242217
OG0012549	-853.277885
OG0012550	-858.991025
OG0012551	-779.469875
OG0012552	-1365.210363
OG0012553	-2441.69118
OG0012554	-3787.357337
OG0012555	-1935.292198
OG0012556	-1198.779408
OG0012557	-1187.122739
OG0012558	-2108.503661
OG0012560	-5143.310379
OG0012561	-558.94407
OG0012562	-705.696206
OG0012563	-2255.438683
OG0012564	-678.402062
OG0012565	-599.101322
OG0012566	-510.795002
OG0012567	-1368.606875
OG0012568	-1072.693722
OG0012570	-5185.876787
OG0012571	-769.965833
OG0012572	-761.953006
OG0012573	-1540.807872
OG0012575	-4627.219346
OG0012576	-515.017549
OG0012577	-855.613624
OG0012578	-912.918113
OG0012579	-1776.910631
OG0012580	-4216.069387
OG0012581	-1559.854821
OG0012582	-2291.587421
OG0012583	-725.400351
OG0012584	-1632.463099
OG0012585	-1985.868811
OG0012586	-1422.862249
OG0012587	-1600.973212
OG0012588	-1730.081202
OG0012589	-1488.079641
OG0012590	-2374.558096
OG0012591	-2846.727639
OG0012593	-2790.960879
OG0012594	-2059.460171
OG0012595	-1706.601072
OG0012596	-1523.554437
OG0012597	-2377.037509
OG0012598	-3543.848783
OG0012599	-375.708033
OG0012601	-1001.347362
OG0012603	-2355.612407
OG0012604	-2966.348257
OG0012605	-2115.531018
OG0012606	-841.440797
OG0012607	-1709.76076
OG0012608	-3165.644756
OG0012609	-1674.425004
OG0012610	-1215.747464
OG0012611	-3815.503914
OG0012612	-2532.927499
OG0012613	-1390.236595
OG0012615	-994.306775
OG0012616	-1571.256823
OG0012617	-2072.878206
OG0012618	-1410.698781
OG0012619	-2113.98444
OG0012620	-1934.47793
OG0012621	-4012.429899
OG0012622	-1165.851178
OG0012623	-802.512679
OG0012624	-5020.156607
OG0012625	-1344.258442
OG0012626	-822.643514
OG0012627	-1939.527803
OG0012628	-1384.776109
OG0012629	-3240.149647
OG0012630	-1144.849335
OG0012631	-818.829184
OG0012632	-3402.844433
OG0012633	-3750.010787
OG0012634	-2348.284178
OG0012636	-1712.480317
OG0012637	-3003.596451
OG0012638	-1280.360732
OG0012639	-1609.850612
OG0012640	-877.827644
OG0012641	-1652.727116
OG0012642	-1497.339831
OG0012643	-4803.512804
OG0012644	-4407.168438
OG0012645	-896.077959
OG0012646	-3083.564045
OG0012647	-1741.753633
OG0012648	-2748.741859
OG0012649	-1730.206649
OG0012650	-1333.294259
OG0012651	-1937.086154
OG0012652	-2242.362241
OG0012653	-1002.065727
OG0012654	-1529.016021
OG0012655	-1881.181111
OG0012656	-969.316145
OG0012657	-3117.975533
OG0012658	-2167.749011
OG0012659	-948.978529
OG0012660	-4406.904254
OG0012662	-1923.318661
OG0012663	-1069.025068
OG0012664	-581.710146
OG0012665	-2678.938475
OG0012666	-1144.561428
OG0012667	-537.763756
OG0012668	-1012.79584
OG0012670	-2060.285286
OG0012671	-1941.969637
OG0012672	-1610.638752
OG0012673	-437.371116
OG0012674	-1268.480901
OG0012676	-2467.240456
OG0012677	-4006.093282
OG0012678	-3491.871008
OG0012679	-2557.252935
OG0012680	-4039.735507
OG0012681	-3015.884988
OG0012682	-597.27416
OG0012683	-2457.826146
OG0012684	-1008.162776
OG0012689	-1038.836269
OG0012690	-989.892759
OG0012691	-1630.928123
OG0012692	-446.406681
OG0012695	-1973.602807
OG0012696	-663.612209
OG0012697	-1007.609563
OG0012699	-587.17609
OG0012700	-1653.933191
OG0012701	-3836.882242
OG0012702	-5943.433293
OG0012703	-1659.174442
OG0012704	-549.147306
OG0012705	-2063.822907
OG0012706	-1083.572486
OG0012707	-1409.835516
OG0012709	-3254.463604
OG0012710	-1563.829993
OG0012711	-3755.782597
OG0012712	-1411.078607
OG0012713	-1819.561241
OG0012714	-965.648044
OG0012715	-2828.591469
OG0012716	-2023.037818
OG0012717	-874.244042
OG0012718	-981.730834
OG0012719	-436.484366
OG0012720	-747.064756
OG0012721	-1129.445117
OG0012722	-498.555549
OG0012723	-3569.847591
OG0012724	-1377.804783
OG0012725	-1370.61373
OG0012726	-1975.732951
OG0012727	-1524.948286
OG0012728	-2435.360233
OG0012729	-3180.496039
OG0012730	-2877.380085
OG0012731	-2751.116028
OG0012732	-1563.29619
OG0012733	-1835.995308
OG0012734	-453.643755
OG0012735	-3086.770229
OG0012736	-2041.014016
OG0012737	-502.08215
OG0012738	-1772.861568
