OrthoGroup	lnL
OG0011527	-2658.977302
OG0011528	-3264.316009
OG0011529	-432.916205
OG0011530	-4815.179687
OG0011532	-1081.333224
OG0011534	-1013.10978
OG0011535	-4653.587368
OG0011536	-737.561078
OG0011537	-653.174935
OG0011538	-1709.245865
OG0011539	-3783.25824
OG0011540	-1570.009622
OG0011541	-1189.965879
OG0011542	-1471.014703
OG0011543	-2217.210221
OG0011544	-1710.416856
OG0011545	-4432.525923
OG0011546	-2809.57275
OG0011547	-2153.916786
OG0011548	-944.540729
OG0011550	-1791.278654
OG0011552	-6129.222697
OG0011553	-1421.598686
OG0011554	-3959.117834
OG0011555	-410.366295
OG0011556	-481.173781
OG0011557	-1098.306613
OG0011558	-690.424192
OG0011559	-2092.722211
OG0011560	-768.925143
OG0011561	-995.027169
OG0011562	-1288.972965
OG0011563	-1749.889223
OG0011564	-1414.51224
OG0011566	-2266.432468
OG0011567	-1541.03221
OG0011568	-530.718751
OG0011569	-1248.691432
OG0011570	-1291.666725
OG0011571	-1292.532791
OG0011572	-2488.703784
OG0011573	-1778.908042
OG0011574	-2119.648757
OG0011575	-1537.392248
OG0011576	-484.947729
OG0011577	-3010.154961
OG0011578	-1753.998749
OG0011579	-970.027044
OG0011580	-545.891605
OG0011581	-3790.830356
OG0011582	-472.149907
OG0011583	-4050.107684
OG0011584	-1275.795129
OG0011585	-1136.149799
OG0011587	-3941.296637
OG0011588	-2800.623131
OG0011589	-7186.086616
OG0011590	-1345.854485
OG0011591	-431.528824
OG0011592	-2113.661856
OG0011593	-1060.407563
OG0011594	-2240.36126
OG0011596	-2143.087461
OG0011597	-788.296175
OG0011599	-1728.472597
OG0011600	-528.142461
OG0011601	-1011.71108
OG0011602	-814.755274
OG0011603	-2753.320329
OG0011604	-3240.468345
OG0011605	-2587.439049
OG0011606	-800.657878
OG0011607	-1566.609861
OG0011608	-1539.535527
OG0011609	-2204.019886
OG0011610	-1371.80253
OG0011611	-3495.828639
OG0011612	-517.006009
OG0011613	-4990.85609
OG0011614	-2807.280902
OG0011615	-5988.285775
OG0011616	-1869.977144
OG0011617	-647.320831
OG0011618	-3245.913971
OG0011620	-1476.852987
OG0011621	-1928.000263
OG0011622	-1119.968987
OG0011623	-577.598691
OG0011624	-1140.730424
OG0011626	-1007.124085
OG0011627	-724.680333
OG0011628	-2187.511236
OG0011629	-1804.877596
OG0011630	-782.775831
OG0011631	-1478.034873
OG0011632	-1421.736866
OG0011633	-10790.36688
OG0011634	-1469.616155
OG0011635	-861.922153
OG0011636	-1942.851352
OG0011637	-3937.451155
OG0011638	-1336.178634
OG0011639	-1952.071188
OG0011640	-1362.361534
OG0011641	-1949.136489
OG0011642	-548.906039
OG0011643	-9234.577108
OG0011644	-1983.440348
OG0011645	-1098.089842
OG0011646	-570.314225
OG0011647	-1485.470755
OG0011648	-890.254034
OG0011649	-1495.423154
OG0011650	-1297.087214
OG0011651	-1749.340708
OG0011652	-972.034683
OG0011653	-972.963604
OG0011654	-1666.983374
OG0011655	-2861.537089
OG0011656	-1621.719507
OG0011657	-2170.319371
OG0011658	-1771.631046
OG0011660	-1091.599379
OG0011661	-462.160205
OG0011664	-429.156854
OG0011665	-3873.050072
OG0011667	-1264.591833
OG0011668	-618.991081
OG0011669	-1263.498877
OG0011670	-1115.186804
OG0011671	-984.397546
OG0011672	-2099.984169
OG0011673	-2104.755565
OG0011674	-4274.978181
OG0011675	-488.102085
OG0011676	-2140.479374
OG0011677	-1059.881826
OG0011678	-2854.498412
OG0011679	-1559.905161
OG0011680	-844.450173
OG0011681	-4011.207564
OG0011682	-2561.283253
OG0011683	-1449.219752
OG0011684	-1251.829414
OG0011685	-4850.01202
OG0011686	-695.787781
OG0011687	-2079.85447
OG0011688	-1766.384076
OG0011689	-1808.988113
OG0011690	-990.54753
OG0011691	-712.626888
OG0011692	-1625.136645
OG0011693	-1276.02744
OG0011694	-3102.362072
OG0011695	-770.610462
OG0011696	-1909.836187
OG0011697	-502.650292
OG0011698	-2231.908713
OG0011699	-1856.611768
OG0011700	-2218.857928
OG0011701	-1079.891229
OG0011702	-1028.742675
OG0011705	-1220.600202
OG0011706	-606.219023
OG0011707	-4449.841605
OG0011708	-1961.634203
OG0011709	-1983.525119
OG0011710	-3335.551294
OG0011711	-623.570716
OG0011712	-4540.990404
OG0011713	-4990.428495
OG0011714	-1633.083791
OG0011716	-1085.447501
OG0011717	-2915.448934
OG0011718	-863.865458
OG0011719	-4128.467284
OG0011720	-659.912883
OG0011721	-2144.719212
OG0011722	-5566.86857
OG0011723	-1997.261358
OG0011724	-714.874826
OG0011725	-2627.445759
OG0011726	-819.652745
OG0011727	-5041.480637
OG0011728	-1089.180512
OG0011729	-860.921295
OG0011730	-458.183259
OG0011731	-697.952909
OG0011732	-1736.300107
OG0011733	-533.329238
OG0011734	-3278.747737
OG0011737	-2746.878999
OG0011738	-1140.464112
OG0011739	-1323.738863
OG0011740	-427.826529
OG0011742	-949.071423
OG0011743	-2230.00872
OG0011744	-1488.618948
OG0011745	-1105.479147
OG0011746	-1597.768712
OG0011747	-901.315917
OG0011749	-3990.729043
OG0011751	-790.195902
OG0011752	-514.915139
OG0011754	-1014.822263
OG0011755	-1989.187434
OG0011756	-3138.519702
OG0011758	-3605.987585
OG0011759	-939.245373
OG0011760	-662.464051
OG0011761	-1119.215801
OG0011762	-1634.951524
OG0011763	-2908.273115
OG0011764	-1863.641015
OG0011765	-3345.87642
OG0011766	-1703.48554
OG0011768	-1560.562975
OG0011769	-534.585097
OG0011770	-838.518318
OG0011771	-2173.864052
OG0011772	-892.024503
OG0011773	-804.495627
OG0011774	-1396.667805
OG0011775	-1482.54997
OG0011776	-1789.853503
OG0011777	-558.092976
OG0011778	-2497.338278
OG0011780	-1706.819871
OG0011781	-3856.224091
OG0011783	-2020.551751
OG0011784	-2919.698948
OG0011785	-2004.278102
OG0011786	-1409.907908
OG0011787	-721.221766
OG0011789	-961.043469
OG0011790	-1551.679395
OG0011791	-838.746228
OG0011792	-1408.873219
OG0011793	-2861.464565
OG0011795	-2718.371212
OG0011796	-729.838765
OG0011797	-2408.964249
OG0011798	-705.96016
OG0011799	-1285.126522
OG0011800	-2062.933674
OG0011801	-4743.025025
OG0011802	-823.879461
OG0011803	-2206.319241
OG0011804	-1600.971415
OG0011807	-2439.286025
OG0011808	-2934.145643
OG0011809	-1556.694254
OG0011810	-2279.781573
OG0011811	-1387.541957
OG0011812	-7320.43961
OG0011813	-6889.39579
OG0011814	-1227.797516
OG0011815	-2072.254521
OG0011816	-815.078542
OG0011817	-3683.113857
OG0011818	-614.899375
OG0011819	-2983.746374
OG0011821	-2523.344629
OG0011822	-2983.308049
OG0011823	-929.055954
OG0011824	-1420.713899
OG0011825	-1430.960828
OG0011826	-1002.311615
OG0011827	-503.123918
OG0011828	-457.365306
OG0011829	-2261.568656
OG0011830	-2206.678843
OG0011831	-542.339893
OG0011832	-4303.170227
OG0011833	-3373.548768
OG0011834	-622.31371
OG0011835	-2000.819582
OG0011836	-415.511477
OG0011837	-620.967288
OG0011838	-1296.173841
OG0011839	-563.05195
OG0011841	-2190.584311
OG0011842	-4744.946223
OG0011843	-752.713459
OG0011844	-1462.282348
OG0011846	-903.298335
OG0011847	-1215.129986
OG0011848	-1440.420857
OG0011849	-1050.105806
OG0011850	-520.507446
OG0011851	-1483.121615
OG0011853	-1471.930671
OG0011854	-680.175751
OG0011855	-1833.124532
OG0011856	-1748.024278
OG0011857	-1590.850781
OG0011858	-2014.152748
OG0011859	-439.947851
OG0011860	-1505.310254
OG0011861	-3990.979637
OG0011862	-4996.144769
OG0011863	-2054.29743
OG0011864	-2939.610032
OG0011865	-3124.545584
OG0011866	-2924.761307
OG0011867	-805.51767
OG0011869	-1533.981044
OG0011870	-802.986938
OG0011872	-1415.566116
OG0011873	-4665.703431
OG0011874	-686.840567
OG0011875	-459.3583
OG0011877	-1299.652516
OG0011878	-4702.921811
OG0011879	-1137.275941
OG0011880	-1541.406853
OG0011881	-1353.14497
OG0011882	-1184.63372
OG0011883	-821.239928
OG0011884	-602.386482
OG0011885	-1622.280773
OG0011887	-1769.602908
OG0011888	-434.775054
OG0011889	-2133.451004
OG0011890	-1489.191327
OG0011891	-5046.700641
OG0011892	-555.415524
OG0011893	-900.623798
OG0011894	-1859.31693
OG0011895	-1873.726241
OG0011896	-3770.567163
OG0011898	-628.983909
OG0011899	-598.822241
OG0011900	-1061.716447
OG0011901	-3132.826947
OG0011902	-1802.045937
OG0011903	-1886.711224
OG0011905	-1135.741209
OG0011906	-2370.957061
OG0011907	-3794.296607
OG0011908	-1269.86479
OG0011909	-1723.76061
OG0011910	-1523.984086
OG0011911	-5772.552111
OG0011912	-5173.61788
OG0011913	-880.506823
OG0011914	-495.31713
OG0011915	-1628.772025
OG0011917	-968.314134
OG0011918	-1618.911459
OG0011919	-4251.186688
OG0011920	-1350.90459
OG0011921	-2663.672258
OG0011923	-2712.874714
OG0011924	-885.570919
OG0011925	-2148.831393
OG0011926	-825.086971
OG0011927	-896.973321
OG0011928	-767.315757
OG0011929	-648.052125
OG0011930	-739.284061
OG0011931	-769.80856
OG0011933	-6338.601975
OG0011934	-1881.219935
OG0011935	-2941.804255
OG0011936	-2997.196692
OG0011937	-826.838215
OG0011938	-594.729481
OG0011939	-1847.572079
OG0011941	-835.899579
OG0011942	-2460.210291
OG0011944	-2121.054861
OG0011946	-1463.034356
OG0011947	-2290.723531
OG0011948	-2466.691781
OG0011949	-1618.350521
OG0011951	-845.019995
OG0011952	-2099.81264
OG0011953	-1774.870344
OG0011954	-2918.149047
OG0011955	-4425.054223
OG0011956	-1337.981396
OG0011957	-1454.254898
OG0011958	-1736.7074
OG0011959	-1235.700325
OG0011960	-3114.943696
OG0011961	-1180.31153
OG0011962	-589.932946
OG0011963	-756.251457
OG0011964	-1243.982997
OG0011965	-3437.272963
OG0011966	-1252.688544
OG0011967	-810.552088
OG0011968	-1843.645284
OG0011969	-2293.081031
OG0011970	-2914.370361
OG0011973	-649.832935
OG0011974	-1418.647409
OG0011975	-1523.983896
OG0011976	-796.923033
OG0011977	-438.35304
OG0011978	-859.459822
OG0011979	-2371.010021
OG0011980	-2548.694618
OG0011981	-1597.494737
OG0011982	-1563.09049
OG0011983	-768.973361
OG0011984	-4290.826985
OG0011985	-2635.606485
OG0011986	-1707.942878
OG0011987	-945.492761
OG0011988	-540.932832
OG0011989	-1200.488332
OG0011990	-1865.714978
OG0011993	-1193.516036
OG0011994	-1369.426765
OG0011995	-594.761566
OG0011997	-1224.704578
OG0011998	-524.85887
OG0011999	-2748.822651
OG0012000	-2625.66012
OG0012001	-1988.656084
OG0012002	-6396.756094
OG0012003	-1783.696538
OG0012004	-480.74041
OG0012005	-1359.714797
OG0012006	-2045.173015
OG0012007	-1206.253924
OG0012008	-2700.064283
OG0012009	-1448.561446
OG0012010	-521.355899
OG0012011	-1330.557622
OG0012012	-2646.970476
OG0012013	-2346.293832
OG0012014	-665.652467
OG0012015	-662.675599
OG0012016	-593.324817
OG0012017	-1755.868713
OG0012018	-6314.358239
OG0012019	-1300.562671
OG0012020	-920.964392
OG0012021	-1135.231235
OG0012022	-617.149781
OG0012023	-1720.374442
OG0012024	-1497.864573
OG0012025	-1840.506741
OG0012026	-2141.853692
OG0012027	-571.791382
OG0012028	-1819.862716
OG0012030	-1810.391828
OG0012031	-1415.577364
OG0012032	-5013.055494
OG0012033	-1087.915097
OG0012034	-822.695524
OG0012035	-2906.61849
OG0012036	-2899.160015
OG0012037	-344.987832
OG0012038	-1156.411427
OG0012039	-2732.505205
OG0012040	-662.085881
OG0012041	-1108.043963
OG0012042	-910.216923
OG0012043	-750.664409
OG0012045	-882.368373
OG0012046	-946.095026
OG0012047	-736.361479
OG0012048	-1528.229891
OG0012049	-681.595736
OG0012051	-2244.459415
OG0012052	-5543.237515
OG0012053	-2586.198193
OG0012055	-726.968549
OG0012056	-1580.426476
OG0012057	-3847.147593
OG0012058	-3158.468733
OG0012059	-2212.010535
OG0012060	-976.986309
OG0012061	-1383.139613
OG0012062	-1054.207388
OG0012063	-2335.814054
OG0012064	-857.148549
OG0012065	-2241.336415
OG0012066	-824.669938
OG0012067	-2425.494842
OG0012068	-1521.455954
OG0012069	-3524.338753
OG0012070	-2053.196141
OG0012071	-3357.646107
OG0012072	-1436.239941
OG0012073	-1328.267044
OG0012074	-1805.466072
OG0012075	-413.424411
OG0012076	-657.775656
OG0012077	-1020.001139
OG0012082	-2428.393162
OG0012083	-422.173789
OG0012084	-2936.704089
OG0012085	-1095.65545
OG0012086	-1196.983017
OG0012087	-2195.573994
OG0012088	-934.418132
OG0012089	-427.609131
OG0012090	-923.930946
OG0012091	-608.600023
OG0012092	-676.046829
OG0012093	-1423.958574
OG0012094	-450.694476
OG0012095	-542.848451
OG0012096	-1276.13204
OG0012098	-2387.465553
OG0012099	-1541.776949
OG0012100	-1575.139446
OG0012101	-2402.094764
OG0012102	-1425.727993
OG0012105	-2590.192107
OG0012106	-1714.527266
OG0012107	-1796.815797
OG0012109	-845.061588
OG0012110	-2974.850469
OG0012111	-1022.894245
OG0012112	-3694.623101
OG0012113	-998.917736
OG0012114	-1508.900568
OG0012115	-522.826924
OG0012116	-3081.711907
OG0012117	-1321.300436
OG0012118	-1486.741349
OG0012119	-1603.02251
OG0012120	-856.190636
OG0012122	-4822.159306
OG0012123	-1663.971396
OG0012124	-2285.772194
OG0012125	-914.632385
OG0012126	-1323.513957
OG0012127	-1228.328917
OG0012128	-1448.472948
OG0012129	-3267.922866
OG0012130	-1493.406982
OG0012131	-452.088335
OG0012132	-1483.217676
OG0012133	-2059.137616
OG0012134	-2699.499804
OG0012135	-770.262632
OG0012136	-1072.863574
OG0012137	-2771.656905
OG0012138	-1869.007503
OG0012139	-1709.149273
OG0012140	-2650.961549
OG0012141	-1995.330604
OG0012142	-4840.380852
OG0012143	-1832.911445
OG0012145	-540.864225
OG0012147	-1252.132324
OG0012148	-1709.45465
OG0012149	-1741.229855
OG0012150	-2853.406341
OG0012151	-2268.330044
OG0012152	-1251.943647
OG0012153	-811.756786
OG0012154	-443.20277
OG0012155	-1889.991277
OG0012156	-813.190473
OG0012157	-2121.178741
OG0012158	-3981.707361
OG0012159	-1475.999241
OG0012161	-1151.708246
OG0012162	-3604.634389
OG0012163	-1874.125033
OG0012164	-1234.514476
OG0012165	-3205.852893
OG0012167	-1927.891865
OG0012168	-3617.653868
OG0012169	-1759.94863
OG0012170	-1466.306626
OG0012171	-1493.05016
OG0012172	-1687.572826
OG0012173	-1893.06458
OG0012174	-2057.282729
OG0012175	-4126.411999
OG0012176	-1431.269937
OG0012177	-439.508262
OG0012178	-438.370406
OG0012179	-2656.305798
OG0012180	-865.942803
OG0012181	-2925.44119
OG0012182	-1473.439305
OG0012183	-592.355658
OG0012184	-2328.741709
OG0012185	-4959.144523
OG0012186	-3120.562561
OG0012187	-761.504121
OG0012188	-1135.078926
OG0012189	-764.183922
OG0012191	-1109.191184
OG0012192	-2879.156844
OG0012194	-1228.589383
OG0012195	-2670.551701
OG0012196	-1927.019795
OG0012197	-1123.840124
OG0012198	-4331.728812
OG0012199	-3300.542847
OG0012201	-1262.111949
OG0012202	-2116.915751
OG0012203	-627.828578
OG0012204	-2207.384356
OG0012205	-3501.516802
OG0012206	-757.11487
OG0012207	-912.169261
OG0012208	-4241.523396
OG0012209	-1470.045242
OG0012210	-2607.767982
OG0012211	-4970.865361
OG0012212	-1849.338588
OG0012213	-4144.211857
OG0012215	-1231.373726
OG0012216	-2005.780538
OG0012217	-976.631799
OG0012218	-1317.534468
OG0012219	-1802.445791
OG0012220	-2223.799971
OG0012221	-1761.117874
OG0012222	-1835.329524
OG0012223	-452.292792
OG0012224	-1040.465728
OG0012225	-1519.21616
OG0012226	-3289.801966
OG0012227	-514.053625
OG0012228	-1467.518965
OG0012229	-461.082649
OG0012230	-1474.918766
OG0012231	-2416.866688
OG0012232	-757.708643
OG0012233	-1992.837413
OG0012234	-1373.840745
OG0012235	-1485.932532
OG0012236	-2630.273728
OG0012237	-1886.850821
OG0012238	-2493.768761
OG0012239	-2126.386414
OG0012240	-2645.423039
OG0012241	-601.247353
OG0012242	-3910.77205
OG0012243	-648.262448
OG0012244	-1642.286218
OG0012245	-1432.508939
OG0012246	-969.170517
OG0012248	-2545.922829
OG0012249	-1498.748845
OG0012250	-1282.293989
OG0012251	-915.124158
OG0012252	-1083.720438
OG0012253	-918.770671
OG0012254	-2203.913826
OG0012255	-3117.602369
OG0012256	-1188.163959
OG0012257	-2005.011574
OG0012258	-2894.410285
OG0012259	-1390.29953
OG0012261	-3568.461104
OG0012262	-1433.288615
OG0012263	-1598.35311
OG0012264	-469.853645
OG0012265	-548.909448
OG0012266	-3692.980103
OG0012267	-963.908757
OG0012268	-2186.766239
OG0012270	-4819.688547
OG0012271	-779.942457
OG0012272	-1837.906088
OG0012273	-3512.359685
OG0012274	-1079.626401
OG0012275	-742.084482
OG0012276	-2218.77414
OG0012277	-3222.853681
OG0012278	-1091.904624
OG0012279	-550.714145
OG0012280	-4668.792422
OG0012281	-886.900951
OG0012282	-1990.906952
OG0012283	-1321.320529
OG0012284	-1238.375989
OG0012285	-961.642769
OG0012287	-5883.537239
OG0012288	-656.044173
OG0012289	-713.863401
OG0012290	-2427.66605
OG0012291	-2827.506984
OG0012292	-1907.57755
OG0012293	-1071.865009
OG0012294	-1940.834234
OG0012295	-2720.269993
OG0012296	-1815.824865
OG0012297	-1037.158437
OG0012298	-986.817031
OG0012299	-912.004818
OG0012301	-2266.739912
OG0012302	-1603.371971
OG0012304	-3300.442114
OG0012305	-2866.234883
OG0012306	-4120.34405
OG0012307	-2766.478567
OG0012308	-365.676026
OG0012309	-610.824707
OG0012310	-2206.807271
OG0012311	-1641.997819
OG0012312	-835.326321
OG0012313	-1178.002982
OG0012314	-1570.057907
OG0012316	-2100.34422
OG0012317	-2189.449388
OG0012318	-1744.161494
OG0012319	-3557.881213
OG0012320	-9047.486757
OG0012321	-2215.083232
OG0012322	-982.639813
OG0012323	-1377.548345
OG0012324	-838.794603
OG0012325	-581.6158
OG0012328	-2501.323049
OG0012329	-760.032649
OG0012330	-1117.023958
OG0012331	-1569.009338
OG0012332	-2526.883968
OG0012333	-801.586201
OG0012334	-587.18989
OG0012335	-1775.695319
OG0012336	-983.458408
OG0012337	-1696.401663
OG0012338	-721.906182
OG0012339	-1304.969207
OG0012340	-1294.894724
OG0012341	-5642.80577
OG0012342	-2383.230026
OG0012343	-673.188723
OG0012344	-1898.901304
OG0012345	-1730.313168
OG0012346	-2623.949891
OG0012347	-3489.013475
OG0012348	-1341.012712
OG0012349	-3051.792518
OG0012350	-1110.019288
OG0012352	-625.593286
OG0012353	-651.280603
OG0012354	-529.305454
OG0012355	-1746.097225
OG0012356	-907.758869
OG0012357	-2857.050216
OG0012358	-1283.984587
OG0012359	-1030.202038
OG0012360	-1698.44673
OG0012361	-1268.956372
OG0012362	-2433.036439
OG0012363	-1573.302557
OG0012364	-928.813955
OG0012365	-481.313572
OG0012366	-1093.954634
OG0012367	-1539.919146
OG0012368	-2072.362027
OG0012369	-1398.734985
OG0012370	-1589.304581
OG0012371	-561.866804
OG0012372	-2208.535704
OG0012373	-757.087321
OG0012374	-2596.184928
OG0012375	-584.286136
OG0012376	-1450.801573
OG0012378	-1954.11819
OG0012379	-2680.240896
OG0012380	-4013.055894
OG0012381	-4156.40911
OG0012383	-929.002146
OG0012384	-543.538706
OG0012385	-1617.012062
OG0012386	-2134.873286
OG0012387	-3258.510893
OG0012388	-4567.320118
OG0012389	-2296.697422
OG0012390	-5319.384781
OG0012391	-1641.17678
OG0012393	-1791.362955
OG0012394	-1177.355717
OG0012395	-4700.225117
OG0012396	-1296.780093
OG0012397	-2382.669438
OG0012398	-1437.939709
OG0012399	-1701.600114
OG0012400	-2314.398802
OG0012401	-5750.206506
OG0012402	-1731.225007
OG0012403	-659.965033
OG0012404	-2777.667234
OG0012405	-1444.083793
OG0012406	-863.485061
OG0012407	-1328.282044
OG0012408	-5138.694952
OG0012409	-1929.719146
OG0012410	-7133.860879
OG0012412	-1611.965659
OG0012413	-2560.890312
OG0012414	-1983.262544
OG0012415	-1257.085827
OG0012416	-1939.009806
OG0012417	-4830.753292
OG0012418	-1686.622473
OG0012419	-1110.963127
OG0012420	-3234.507513
OG0012421	-851.451938
OG0012422	-4642.603549
OG0012423	-2147.998246
OG0012424	-2802.141079
OG0012425	-1773.585863
OG0012426	-2001.178205
OG0012427	-3145.765493
OG0012428	-1977.218396
OG0012429	-5050.114365
OG0012430	-3217.832962
OG0012431	-1835.059272
OG0012432	-945.012342
OG0012433	-3261.070714
OG0012434	-715.471323
OG0012435	-788.860064
OG0012436	-2262.643979
OG0012437	-4755.873577
OG0012438	-2334.065081
OG0012439	-1766.776791
OG0012440	-7303.723101
OG0012442	-1235.40556
OG0012443	-868.616008
OG0012444	-564.418403
OG0012445	-1828.104217
OG0012446	-2715.855442
OG0012447	-9680.18577
OG0012448	-1272.481499
OG0012449	-3597.296123
OG0012450	-4594.111823
OG0012451	-935.889383
OG0012452	-2381.110777
OG0012453	-1620.542757
OG0012454	-1463.229333
OG0012455	-3159.244324
OG0012456	-1745.429705
OG0012457	-1697.269278
OG0012458	-1146.647172
OG0012459	-1104.722083
OG0012460	-1674.681208
OG0012461	-644.085513
OG0012462	-2920.239273
OG0012463	-482.140191
OG0012464	-3950.627865
OG0012465	-980.934388
OG0012466	-1485.3366
OG0012467	-1944.359795
OG0012468	-3431.988828
OG0012469	-463.780837
OG0012470	-485.128995
OG0012471	-1229.483094
OG0012472	-1256.195626
OG0012473	-2933.535074
OG0012474	-784.000224
OG0012475	-1984.128947
OG0012476	-2710.720398
OG0012478	-2216.09833
OG0012479	-3400.929373
OG0012480	-551.768971
OG0012481	-5247.896616
OG0012482	-3903.104167
OG0012483	-1429.546086
OG0012484	-6923.582101
OG0012485	-1477.314975
OG0012486	-2059.144179
OG0012487	-2388.153935
OG0012488	-559.959803
OG0012489	-609.471227
OG0012490	-1286.85535
OG0012491	-693.437774
OG0012492	-2231.342761
OG0012493	-2320.423701
OG0012494	-2290.666768
OG0012495	-489.460141
OG0012496	-7700.72026
OG0012497	-792.99339
OG0012498	-1165.772235
OG0012499	-1060.132277
OG0012500	-462.035394
OG0012501	-493.77763
OG0012504	-3380.412529
OG0012505	-1451.812039
OG0012506	-1488.908253
OG0012507	-1579.472327
OG0012508	-1460.943911
OG0012509	-1946.591502
OG0012510	-1504.336904
OG0012511	-7304.676485
OG0012512	-2940.624378
OG0012513	-2900.001137
OG0012514	-1503.759665
OG0012515	-1209.046774
OG0012516	-883.464856
OG0012517	-563.974926
OG0012518	-1741.837301
OG0012519	-920.897289
OG0012520	-2182.72184
OG0012521	-2367.22179
OG0012522	-862.873499
OG0012523	-2522.649
OG0012525	-4721.21003
OG0012527	-870.951782
OG0012528	-2869.212126
OG0012530	-1293.370107
OG0012531	-416.408438
OG0012532	-1801.967439
OG0012533	-7307.05576
OG0012534	-2284.101382
OG0012535	-1645.033699
OG0012537	-1582.925238
OG0012538	-1597.260725
OG0012539	-4943.555925
OG0012540	-819.454326
OG0012541	-4774.993069
OG0012542	-4198.525829
OG0012543	-2317.784964
OG0012544	-970.512916
OG0012545	-1775.702733
OG0012546	-2380.365834
OG0012547	-1797.459277
OG0012548	-1361.228802
OG0012549	-845.462812
OG0012550	-856.706378
OG0012551	-767.085395
OG0012552	-1361.180701
OG0012553	-2432.904013
OG0012554	-3768.321039
OG0012555	-1924.750174
OG0012556	-1188.915067
OG0012557	-1184.569341
OG0012558	-2101.171815
OG0012560	-5075.965044
OG0012561	-557.971392
OG0012562	-699.384394
OG0012563	-2236.125088
OG0012564	-671.619729
OG0012565	-590.497057
OG0012566	-510.785695
OG0012567	-1365.091961
OG0012568	-1070.267828
OG0012570	-5179.496934
OG0012571	-768.368211
OG0012572	-757.384517
OG0012573	-1540.520991
OG0012575	-4605.716064
OG0012576	-511.760639
OG0012577	-853.575513
OG0012578	-902.590902
OG0012579	-1761.217024
OG0012580	-4185.949917
OG0012581	-1557.515431
OG0012582	-2286.350642
OG0012583	-720.556213
OG0012584	-1628.960613
OG0012585	-1970.495155
OG0012586	-1421.776249
OG0012587	-1589.795807
OG0012588	-1721.207313
OG0012589	-1477.712814
OG0012590	-2362.112447
OG0012591	-2829.652097
OG0012593	-2789.895228
OG0012594	-2056.304591
OG0012595	-1695.171109
OG0012596	-1516.133085
OG0012597	-2364.267136
OG0012598	-3532.733736
OG0012599	-373.617492
OG0012601	-996.529189
OG0012603	-2352.587851
OG0012604	-2950.044702
OG0012605	-2107.01861
OG0012606	-840.346404
OG0012607	-1707.391535
OG0012608	-3137.862883
OG0012609	-1663.625785
OG0012610	-1198.757386
OG0012611	-3766.628042
OG0012612	-2512.81846
OG0012613	-1370.667314
OG0012615	-984.842661
OG0012616	-1564.191347
OG0012617	-2055.924348
OG0012618	-1408.942075
OG0012619	-2109.351687
OG0012620	-1930.449667
OG0012621	-3991.879557
OG0012622	-1158.008306
OG0012623	-796.740677
OG0012624	-4994.967725
OG0012625	-1343.495741
OG0012626	-820.503348
OG0012627	-1919.284276
OG0012628	-1370.783742
OG0012629	-3226.523777
OG0012630	-1141.529539
OG0012631	-818.357085
OG0012632	-3377.775557
OG0012633	-3745.052768
OG0012634	-2344.874731
OG0012636	-1706.652313
OG0012637	-2993.583173
OG0012638	-1279.717971
OG0012639	-1604.77867
OG0012640	-877.666177
OG0012641	-1648.024736
OG0012642	-1495.274845
OG0012643	-4787.216859
OG0012644	-4399.440469
OG0012645	-895.822855
OG0012646	-3058.516247
OG0012647	-1738.295673
OG0012648	-2732.283804
OG0012649	-1720.125796
OG0012650	-1332.062569
OG0012651	-1919.678719
OG0012652	-2242.136301
OG0012653	-992.528346
OG0012654	-1523.934032
OG0012655	-1877.808815
OG0012656	-962.229324
OG0012657	-3111.541548
OG0012658	-2152.40928
OG0012659	-946.748615
OG0012660	-4399.989138
OG0012662	-1912.968928
OG0012663	-1068.74475
OG0012664	-580.898248
OG0012665	-2663.800451
OG0012666	-1143.166559
OG0012667	-533.987208
OG0012668	-1006.12328
OG0012670	-2051.403122
OG0012671	-1918.552979
OG0012672	-1599.84195
OG0012673	-435.133488
OG0012674	-1261.946238
OG0012676	-2448.986266
OG0012677	-3969.347023
OG0012678	-3488.461084
OG0012679	-2552.035306
OG0012680	-4029.198948
OG0012681	-2996.567971
OG0012682	-585.001535
OG0012683	-2434.393332
OG0012684	-1007.826333
OG0012689	-1038.681421
OG0012690	-987.6025
OG0012691	-1628.514926
OG0012692	-446.406669
OG0012695	-1973.60035
OG0012696	-663.608868
OG0012697	-988.468542
OG0012699	-583.139743
OG0012700	-1646.80681
OG0012701	-3804.82098
OG0012702	-5914.057997
OG0012703	-1655.019956
OG0012704	-549.067036
OG0012705	-2060.598978
OG0012706	-1076.558931
OG0012707	-1396.910773
OG0012709	-3245.992866
OG0012710	-1555.779555
OG0012711	-3739.186317
OG0012712	-1399.942966
OG0012713	-1806.235747
OG0012714	-961.003198
OG0012715	-2819.322939
OG0012716	-2007.064083
OG0012717	-870.342112
OG0012718	-979.932497
OG0012719	-435.598277
OG0012720	-738.872101
OG0012721	-1121.191701
OG0012722	-497.5038
OG0012723	-3562.266226
OG0012724	-1374.338322
OG0012725	-1359.103051
OG0012726	-1974.822651
OG0012727	-1523.523907
OG0012728	-2434.8703
OG0012729	-3162.001286
OG0012730	-2866.188278
OG0012731	-2731.43089
OG0012732	-1557.761668
OG0012733	-1824.642221
OG0012734	-452.766443
OG0012735	-3073.231372
OG0012736	-2028.229706
OG0012737	-502.081307
OG0012738	-1758.679737
OG0012739	-687.058951
