Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0009147	CRCR_TRINITY_DN32246_c0_g1__TRINITY_DN32246_c0_g1_i1__g.30735__m.30735	CRFI_TRINITYb_DN24511_c0_g1__TRINITYb_DN24511_c0_g1_i1__g.44558__m.44558
OG0009148	CRCR_TRINITY_DN32257_c0_g1__TRINITY_DN32257_c0_g1_i1__g.30778__m.30778	CRFI_TRINITYb_DN14980_c0_g1__TRINITYb_DN14980_c0_g1_i1__g.42084__m.42084
OG0009149	CRCR_TRINITY_DN32258_c0_g1__TRINITY_DN32258_c0_g1_i1__g.30792__m.30792	CRFI_TRINITYb_DN29118_c1_g1__TRINITYb_DN29118_c1_g1_i1__g.333__m.333
OG0009150	CRCR_TRINITY_DN32261_c0_g1__TRINITY_DN32261_c0_g1_i1__g.30715__m.30715	CRFI_TRINITYb_DN26364_c0_g1__TRINITYb_DN26364_c0_g1_i1__g.18178__m.18178
OG0009151	CRCR_TRINITY_DN32266_c0_g1__TRINITY_DN32266_c0_g1_i1__g.30741__m.30741	CRFI_TRINITYb_DN23286_c0_g1__TRINITYb_DN23286_c0_g1_i1__g.994__m.994
OG0009152	CRCR_TRINITY_DN32271_c0_g2__TRINITY_DN32271_c0_g2_i1__g.30750__m.30750	CRFI_TRINITYb_DN21615_c0_g1__TRINITYb_DN21615_c0_g1_i1__g.13718__m.13718
OG0009153	CRCR_TRINITY_DN32272_c0_g1__TRINITY_DN32272_c0_g1_i1__g.30702__m.30702	CRFI_TRINITYb_DN26501_c0_g1__TRINITYb_DN26501_c0_g1_i2__g.48516__m.48516
OG0009154	CRCR_TRINITY_DN32279_c0_g1__TRINITY_DN32279_c0_g1_i1__g.30721__m.30721	CRFI_TRINITYb_DN18587_c0_g1__TRINITYb_DN18587_c0_g1_i1__g.45451__m.45451
OG0009155	CRCR_TRINITY_DN32294_c0_g1__TRINITY_DN32294_c0_g1_i1__g.30766__m.30766	CRFI_TRINITYb_DN31849_c2_g1__TRINITYb_DN31849_c2_g1_i1__g.41138__m.41138
OG0009156	CRCR_TRINITY_DN32298_c1_g1__TRINITY_DN32298_c1_g1_i2__g.30707__m.30707, CRCR_TRINITY_DN34067_c2_g13__TRINITY_DN34067_c2_g13_i1__g.27943__m.27943	
OG0009157	CRCR_TRINITY_DN32309_c0_g1__TRINITY_DN32309_c0_g1_i1__g.26071__m.26071	CRFI_TRINITYb_DN3894_c0_g1__TRINITYb_DN3894_c0_g1_i1__g.41787__m.41787
OG0009158	CRCR_TRINITY_DN32314_c0_g1__TRINITY_DN32314_c0_g1_i1__g.26033__m.26033	CRFI_TRINITYb_DN21319_c0_g1__TRINITYb_DN21319_c0_g1_i1__g.15800__m.15800
OG0009159	CRCR_TRINITY_DN32316_c0_g1__TRINITY_DN32316_c0_g1_i1__g.26069__m.26069	CRFI_TRINITYb_DN24171_c0_g1__TRINITYb_DN24171_c0_g1_i1__g.44834__m.44834
OG0009160	CRCR_TRINITY_DN32317_c0_g1__TRINITY_DN32317_c0_g1_i1__g.26078__m.26078	CRFI_TRINITYb_DN26457_c0_g1__TRINITYb_DN26457_c0_g1_i1__g.48610__m.48610
OG0009161	CRCR_TRINITY_DN32322_c0_g1__TRINITY_DN32322_c0_g1_i1__g.26062__m.26062	CRFI_TRINITYb_DN17757_c0_g1__TRINITYb_DN17757_c0_g1_i2__g.48249__m.48249
OG0009162	CRCR_TRINITY_DN32322_c0_g1__TRINITY_DN32322_c0_g1_i2__g.26063__m.26063	CRFI_TRINITYb_DN17757_c0_g1__TRINITYb_DN17757_c0_g1_i3__g.48250__m.48250
OG0009163	CRCR_TRINITY_DN32323_c0_g1__TRINITY_DN32323_c0_g1_i1__g.26023__m.26023	CRFI_TRINITYb_DN6966_c0_g1__TRINITYb_DN6966_c0_g1_i1__g.7536__m.7536
OG0009164	CRCR_TRINITY_DN3232_c0_g1__TRINITY_DN3232_c0_g1_i1__g.51121__m.51121	CRFI_TRINITYb_DN905_c1_g1__TRINITYb_DN905_c1_g1_i1__g.38777__m.38777
OG0009165	CRCR_TRINITY_DN3232_c1_g1__TRINITY_DN3232_c1_g1_i1__g.51122__m.51122	CRFI_TRINITYb_DN905_c0_g1__TRINITYb_DN905_c0_g1_i1__g.38775__m.38775
OG0009166	CRCR_TRINITY_DN32333_c0_g1__TRINITY_DN32333_c0_g1_i1__g.26022__m.26022	CRFI_TRINITYb_DN74400_c0_g2__TRINITYb_DN74400_c0_g2_i1__g.5136__m.5136
OG0009167	CRCR_TRINITY_DN32335_c0_g1__TRINITY_DN32335_c0_g1_i1__g.26052__m.26052	CRFI_TRINITYb_DN3494_c1_g1__TRINITYb_DN3494_c1_g1_i1__g.3295__m.3295
OG0009168	CRCR_TRINITY_DN32343_c0_g1__TRINITY_DN32343_c0_g1_i1__g.26043__m.26043	CRFI_TRINITYb_DN29788_c0_g1__TRINITYb_DN29788_c0_g1_i1__g.33505__m.33505
OG0009169	CRCR_TRINITY_DN32345_c0_g1__TRINITY_DN32345_c0_g1_i1__g.26075__m.26075	CRFI_TRINITYb_DN22852_c0_g1__TRINITYb_DN22852_c0_g1_i1__g.5887__m.5887
OG0009170	CRCR_TRINITY_DN32352_c0_g1__TRINITY_DN32352_c0_g1_i1__g.26036__m.26036	CRFI_TRINITYb_DN20481_c0_g1__TRINITYb_DN20481_c0_g1_i1__g.24557__m.24557
OG0009171	CRCR_TRINITY_DN32354_c0_g1__TRINITY_DN32354_c0_g1_i1__g.26070__m.26070	CRFI_TRINITYb_DN32912_c4_g1__TRINITYb_DN32912_c4_g1_i1__g.34676__m.34676
OG0009172	CRCR_TRINITY_DN32360_c0_g1__TRINITY_DN32360_c0_g1_i1__g.26067__m.26067	CRFI_TRINITYb_DN10863_c0_g2__TRINITYb_DN10863_c0_g2_i1__g.43042__m.43042
OG0009173	CRCR_TRINITY_DN32366_c0_g1__TRINITY_DN32366_c0_g1_i1__g.26038__m.26038	CRFI_TRINITYb_DN22524_c0_g1__TRINITYb_DN22524_c0_g1_i1__g.7073__m.7073
OG0009174	CRCR_TRINITY_DN32375_c0_g1__TRINITY_DN32375_c0_g1_i1__g.26007__m.26007	CRFI_TRINITYb_DN23215_c0_g1__TRINITYb_DN23215_c0_g1_i1__g.965__m.965
OG0009175	CRCR_TRINITY_DN32381_c0_g2__TRINITY_DN32381_c0_g2_i1__g.26035__m.26035	CRFI_TRINITYb_DN19179_c0_g1__TRINITYb_DN19179_c0_g1_i1__g.31707__m.31707
OG0009176	CRCR_TRINITY_DN32382_c0_g1__TRINITY_DN32382_c0_g1_i1__g.26019__m.26019	CRFI_TRINITYb_DN26005_c0_g1__TRINITYb_DN26005_c0_g1_i1__g.7407__m.7407
OG0009177	CRCR_TRINITY_DN32384_c1_g1__TRINITY_DN32384_c1_g1_i1__g.26008__m.26008	CRFI_TRINITYb_DN21724_c0_g1__TRINITYb_DN21724_c0_g1_i1__g.6861__m.6861
OG0009178	CRCR_TRINITY_DN32388_c0_g1__TRINITY_DN32388_c0_g1_i1__g.26006__m.26006	CRFI_TRINITYb_DN26180_c0_g1__TRINITYb_DN26180_c0_g1_i1__g.29626__m.29626
OG0009179	CRCR_TRINITY_DN32391_c0_g1__TRINITY_DN32391_c0_g1_i1__g.26073__m.26073	CRFI_TRINITYb_DN19405_c0_g1__TRINITYb_DN19405_c0_g1_i1__g.1827__m.1827
OG0009180	CRCR_TRINITY_DN32392_c0_g1__TRINITY_DN32392_c0_g1_i1__g.26053__m.26053	CRFI_TRINITYb_DN80201_c0_g1__TRINITYb_DN80201_c0_g1_i1__g.1781__m.1781
OG0009181	CRCR_TRINITY_DN32394_c1_g1__TRINITY_DN32394_c1_g1_i1__g.26012__m.26012, CRCR_TRINITY_DN32394_c1_g1__TRINITY_DN32394_c1_g1_i2__g.26013__m.26013	
OG0009182	CRCR_TRINITY_DN32400_c0_g1__TRINITY_DN32400_c0_g1_i1__g.26024__m.26024	CRFI_TRINITYb_DN28617_c0_g1__TRINITYb_DN28617_c0_g1_i1__g.20873__m.20873
OG0009183	CRCR_TRINITY_DN32407_c0_g1__TRINITY_DN32407_c0_g1_i1__g.54654__m.54654	CRFI_TRINITYb_DN32395_c9_g1__TRINITYb_DN32395_c9_g1_i1__g.22584__m.22584
OG0009184	CRCR_TRINITY_DN32410_c0_g1__TRINITY_DN32410_c0_g1_i1__g.54692__m.54692	CRFI_TRINITYb_DN23677_c0_g1__TRINITYb_DN23677_c0_g1_i1__g.27074__m.27074
OG0009185	CRCR_TRINITY_DN32413_c0_g1__TRINITY_DN32413_c0_g1_i1__g.54653__m.54653	CRFI_TRINITYb_DN45409_c0_g1__TRINITYb_DN45409_c0_g1_i1__g.29358__m.29358
OG0009186	CRCR_TRINITY_DN32414_c0_g1__TRINITY_DN32414_c0_g1_i1__g.54690__m.54690	CRFI_TRINITYb_DN25188_c0_g2__TRINITYb_DN25188_c0_g2_i1__g.39629__m.39629
OG0009187	CRCR_TRINITY_DN32419_c0_g8__TRINITY_DN32419_c0_g8_i1__g.54650__m.54650	CRFI_TRINITYb_DN376_c0_g1__TRINITYb_DN376_c0_g1_i1__g.46683__m.46683
OG0009188	CRCR_TRINITY_DN32426_c0_g1__TRINITY_DN32426_c0_g1_i1__g.54673__m.54673	CRFI_TRINITYb_DN31243_c0_g1__TRINITYb_DN31243_c0_g1_i1__g.9192__m.9192
OG0009189	CRCR_TRINITY_DN32435_c0_g1__TRINITY_DN32435_c0_g1_i1__g.54627__m.54627	CRFI_TRINITYb_DN19376_c1_g1__TRINITYb_DN19376_c1_g1_i1__g.11817__m.11817
OG0009190	CRCR_TRINITY_DN32452_c0_g2__TRINITY_DN32452_c0_g2_i1__g.54674__m.54674	CRFI_TRINITYb_DN29065_c0_g1__TRINITYb_DN29065_c0_g1_i1__g.12282__m.12282
OG0009191	CRCR_TRINITY_DN32454_c0_g1__TRINITY_DN32454_c0_g1_i1__g.54637__m.54637	CRFI_TRINITYb_DN17417_c0_g2__TRINITYb_DN17417_c0_g2_i1__g.869__m.869
OG0009192	CRCR_TRINITY_DN32458_c0_g1__TRINITY_DN32458_c0_g1_i1__g.54630__m.54630	CRFI_TRINITYb_DN10156_c0_g1__TRINITYb_DN10156_c0_g1_i1__g.48015__m.48015
OG0009193	CRCR_TRINITY_DN32459_c0_g2__TRINITY_DN32459_c0_g2_i1__g.54638__m.54638	CRFI_TRINITYb_DN14671_c0_g1__TRINITYb_DN14671_c0_g1_i1__g.48160__m.48160
OG0009194	CRCR_TRINITY_DN32460_c0_g1__TRINITY_DN32460_c0_g1_i1__g.54686__m.54686	CRFI_TRINITYb_DN18847_c0_g1__TRINITYb_DN18847_c0_g1_i1__g.11733__m.11733
OG0009195	CRCR_TRINITY_DN32461_c0_g1__TRINITY_DN32461_c0_g1_i1__g.54657__m.54657	CRFI_TRINITYb_DN25482_c0_g1__TRINITYb_DN25482_c0_g1_i1__g.17474__m.17474
OG0009196	CRCR_TRINITY_DN32463_c0_g1__TRINITY_DN32463_c0_g1_i1__g.54659__m.54659	CRFI_TRINITYb_DN21969_c0_g1__TRINITYb_DN21969_c0_g1_i4__g.19962__m.19962
OG0009197	CRCR_TRINITY_DN32463_c0_g1__TRINITY_DN32463_c0_g1_i2__g.54661__m.54661	CRFI_TRINITYb_DN21969_c0_g1__TRINITYb_DN21969_c0_g1_i3__g.19961__m.19961
OG0009198	CRCR_TRINITY_DN32463_c0_g1__TRINITY_DN32463_c0_g1_i4__g.54662__m.54662	CRFI_TRINITYb_DN21969_c0_g1__TRINITYb_DN21969_c0_g1_i2__g.19959__m.19959
OG0009199	CRCR_TRINITY_DN32470_c0_g1__TRINITY_DN32470_c0_g1_i1__g.54696__m.54696	CRFI_TRINITYb_DN6125_c0_g1__TRINITYb_DN6125_c0_g1_i1__g.25103__m.25103
OG0009200	CRCR_TRINITY_DN32470_c0_g1__TRINITY_DN32470_c0_g1_i1__g.54697__m.54697	CRFI_TRINITYb_DN6125_c0_g1__TRINITYb_DN6125_c0_g1_i1__g.25104__m.25104
OG0009201	CRCR_TRINITY_DN32471_c0_g1__TRINITY_DN32471_c0_g1_i1__g.54656__m.54656	CRFI_TRINITYb_DN22483_c0_g1__TRINITYb_DN22483_c0_g1_i1__g.11942__m.11942
OG0009202	CRCR_TRINITY_DN32480_c0_g1__TRINITY_DN32480_c0_g1_i1__g.54633__m.54633	CRFI_TRINITYb_DN2370_c0_g1__TRINITYb_DN2370_c0_g1_i1__g.36012__m.36012
OG0009203	CRCR_TRINITY_DN32491_c0_g1__TRINITY_DN32491_c0_g1_i1__g.54644__m.54644, CRCR_TRINITY_DN32491_c0_g1__TRINITY_DN32491_c0_g1_i1__g.54645__m.54645	
OG0009204	CRCR_TRINITY_DN32491_c1_g1__TRINITY_DN32491_c1_g1_i1__g.54646__m.54646	CRFI_TRINITYb_DN23213_c0_g1__TRINITYb_DN23213_c0_g1_i1__g.977__m.977
OG0009205	CRCR_TRINITY_DN32496_c0_g1__TRINITY_DN32496_c0_g1_i1__g.54688__m.54688	CRFI_TRINITYb_DN44104_c0_g1__TRINITYb_DN44104_c0_g1_i1__g.29904__m.29904
OG0009206	CRCR_TRINITY_DN32503_c0_g1__TRINITY_DN32503_c0_g1_i1__g.9224__m.9224	CRFI_TRINITYb_DN21582_c0_g1__TRINITYb_DN21582_c0_g1_i1__g.15631__m.15631
OG0009207	CRCR_TRINITY_DN32515_c0_g2__TRINITY_DN32515_c0_g2_i1__g.9292__m.9292	CRFI_TRINITYb_DN22144_c0_g1__TRINITYb_DN22144_c0_g1_i1__g.18843__m.18843
OG0009208	CRCR_TRINITY_DN32519_c0_g1__TRINITY_DN32519_c0_g1_i1__g.9283__m.9283	CRFI_TRINITYb_DN20135_c0_g1__TRINITYb_DN20135_c0_g1_i1__g.19123__m.19123
OG0009209	CRCR_TRINITY_DN32523_c0_g1__TRINITY_DN32523_c0_g1_i1__g.9287__m.9287	CRFI_TRINITYb_DN20582_c0_g1__TRINITYb_DN20582_c0_g1_i1__g.46245__m.46245
OG0009210	CRCR_TRINITY_DN32523_c0_g1__TRINITY_DN32523_c0_g1_i2__g.9288__m.9288	CRFI_TRINITYb_DN20582_c0_g1__TRINITYb_DN20582_c0_g1_i2__g.46247__m.46247
OG0009211	CRCR_TRINITY_DN32523_c0_g2__TRINITY_DN32523_c0_g2_i1__g.9289__m.9289	CRFI_TRINITYb_DN20582_c0_g1__TRINITYb_DN20582_c0_g1_i2__g.46249__m.46249
OG0009212	CRCR_TRINITY_DN32524_c0_g1__TRINITY_DN32524_c0_g1_i1__g.9190__m.9190	CRFI_TRINITYb_DN30697_c0_g1__TRINITYb_DN30697_c0_g1_i1__g.23433__m.23433
OG0009213	CRCR_TRINITY_DN32526_c0_g1__TRINITY_DN32526_c0_g1_i1__g.9266__m.9266	CRFI_TRINITYb_DN81488_c0_g1__TRINITYb_DN81488_c0_g1_i1__g.3253__m.3253
OG0009214	CRCR_TRINITY_DN32527_c1_g1__TRINITY_DN32527_c1_g1_i3__g.9248__m.9248, CRCR_TRINITY_DN32527_c1_g1__TRINITY_DN32527_c1_g1_i6__g.9250__m.9250	
OG0009215	CRCR_TRINITY_DN32532_c0_g1__TRINITY_DN32532_c0_g1_i1__g.9186__m.9186	CRFI_TRINITYb_DN17183_c0_g1__TRINITYb_DN17183_c0_g1_i1__g.5018__m.5018
OG0009216	CRCR_TRINITY_DN32533_c0_g1__TRINITY_DN32533_c0_g1_i1__g.9216__m.9216	CRFI_TRINITYb_DN5088_c0_g2__TRINITYb_DN5088_c0_g2_i1__g.48669__m.48669
OG0009217	CRCR_TRINITY_DN32546_c0_g1__TRINITY_DN32546_c0_g1_i1__g.9256__m.9256	CRFI_TRINITYb_DN83499_c0_g2__TRINITYb_DN83499_c0_g2_i1__g.33697__m.33697
OG0009218	CRCR_TRINITY_DN32547_c0_g1__TRINITY_DN32547_c0_g1_i1__g.9280__m.9280	CRFI_TRINITYb_DN6224_c0_g1__TRINITYb_DN6224_c0_g1_i1__g.8235__m.8235
OG0009219	CRCR_TRINITY_DN32550_c0_g1__TRINITY_DN32550_c0_g1_i1__g.9185__m.9185	CRFI_TRINITYb_DN33151_c0_g1__TRINITYb_DN33151_c0_g1_i1__g.18939__m.18939
OG0009220	CRCR_TRINITY_DN32554_c0_g1__TRINITY_DN32554_c0_g1_i1__g.9282__m.9282	CRFI_TRINITYb_DN21947_c0_g1__TRINITYb_DN21947_c0_g1_i1__g.19924__m.19924
OG0009221	CRCR_TRINITY_DN32556_c0_g2__TRINITY_DN32556_c0_g2_i2__g.9261__m.9261	CRFI_TRINITYb_DN23167_c0_g1__TRINITYb_DN23167_c0_g1_i1__g.26591__m.26591
OG0009222	CRCR_TRINITY_DN32571_c0_g1__TRINITY_DN32571_c0_g1_i1__g.9265__m.9265	CRFI_TRINITYb_DN24265_c0_g1__TRINITYb_DN24265_c0_g1_i1__g.15305__m.15305
OG0009223	CRCR_TRINITY_DN32578_c0_g1__TRINITY_DN32578_c0_g1_i1__g.9217__m.9217	CRFI_TRINITYb_DN23132_c0_g1__TRINITYb_DN23132_c0_g1_i1__g.26678__m.26678
OG0009224	CRCR_TRINITY_DN32587_c0_g1__TRINITY_DN32587_c0_g1_i1__g.9218__m.9218	CRFI_TRINITYb_DN24297_c0_g1__TRINITYb_DN24297_c0_g1_i1__g.15344__m.15344
OG0009225	CRCR_TRINITY_DN32596_c0_g1__TRINITY_DN32596_c0_g1_i1__g.9187__m.9187	CRFI_TRINITYb_DN33961_c0_g1__TRINITYb_DN33961_c0_g1_i1__g.10948__m.10948
OG0009226	CRCR_TRINITY_DN325_c0_g1__TRINITY_DN325_c0_g1_i1__g.54509__m.54509	CRFI_TRINITYb_DN16604_c0_g1__TRINITYb_DN16604_c0_g1_i1__g.15998__m.15998
OG0009227	CRCR_TRINITY_DN32602_c0_g1__TRINITY_DN32602_c0_g1_i1__g.46618__m.46618	CRFI_TRINITYb_DN32306_c2_g1__TRINITYb_DN32306_c2_g1_i1__g.22069__m.22069
OG0009228	CRCR_TRINITY_DN32602_c0_g1__TRINITY_DN32602_c0_g1_i1__g.46620__m.46620	CRFI_TRINITYb_DN32306_c2_g1__TRINITYb_DN32306_c2_g1_i1__g.22070__m.22070
OG0009229	CRCR_TRINITY_DN32608_c0_g1__TRINITY_DN32608_c0_g1_i1__g.46591__m.46591	CRFI_TRINITYb_DN14876_c0_g2__TRINITYb_DN14876_c0_g2_i1__g.23573__m.23573
OG0009230	CRCR_TRINITY_DN32610_c0_g1__TRINITY_DN32610_c0_g1_i1__g.46599__m.46599	CRFI_TRINITYb_DN26817_c0_g1__TRINITYb_DN26817_c0_g1_i1__g.36912__m.36912
OG0009231	CRCR_TRINITY_DN32614_c0_g1__TRINITY_DN32614_c0_g1_i1__g.46604__m.46604	CRFI_TRINITYb_DN28299_c2_g2__TRINITYb_DN28299_c2_g2_i1__g.2838__m.2838
OG0009232	CRCR_TRINITY_DN32615_c0_g1__TRINITY_DN32615_c0_g1_i1__g.46606__m.46606	CRFI_TRINITYb_DN32457_c0_g1__TRINITYb_DN32457_c0_g1_i1__g.47703__m.47703
OG0009233	CRCR_TRINITY_DN32618_c0_g1__TRINITY_DN32618_c0_g1_i1__g.46554__m.46554	CRFI_TRINITYb_DN29461_c0_g1__TRINITYb_DN29461_c0_g1_i1__g.42926__m.42926
OG0009234	CRCR_TRINITY_DN32620_c0_g1__TRINITY_DN32620_c0_g1_i1__g.46587__m.46587	CRFI_TRINITYb_DN13023_c0_g1__TRINITYb_DN13023_c0_g1_i1__g.23448__m.23448
OG0009235	CRCR_TRINITY_DN32629_c1_g1__TRINITY_DN32629_c1_g1_i1__g.46594__m.46594	CRFI_TRINITYb_DN12529_c0_g1__TRINITYb_DN12529_c0_g1_i1__g.5377__m.5377
OG0009236	CRCR_TRINITY_DN32631_c0_g1__TRINITY_DN32631_c0_g1_i1__g.46608__m.46608	CRFI_TRINITYb_DN23044_c0_g1__TRINITYb_DN23044_c0_g1_i1__g.37860__m.37860
OG0009237	CRCR_TRINITY_DN32632_c0_g1__TRINITY_DN32632_c0_g1_i1__g.46617__m.46617	CRFI_TRINITYb_DN28438_c3_g1__TRINITYb_DN28438_c3_g1_i1__g.31943__m.31943
OG0009238	CRCR_TRINITY_DN32643_c0_g1__TRINITY_DN32643_c0_g1_i1__g.46583__m.46583	CRFI_TRINITYb_DN22355_c0_g1__TRINITYb_DN22355_c0_g1_i1__g.28470__m.28470
OG0009239	CRCR_TRINITY_DN32647_c0_g1__TRINITY_DN32647_c0_g1_i1__g.46622__m.46622	CRFI_TRINITYb_DN15489_c0_g1__TRINITYb_DN15489_c0_g1_i1__g.25770__m.25770
OG0009240	CRCR_TRINITY_DN32648_c0_g1__TRINITY_DN32648_c0_g1_i1__g.46544__m.46544	CRFI_TRINITYb_DN26594_c0_g1__TRINITYb_DN26594_c0_g1_i1__g.45932__m.45932
OG0009241	CRCR_TRINITY_DN32648_c0_g1__TRINITY_DN32648_c0_g1_i1__g.46543__m.46543	CRFI_TRINITYb_DN26594_c0_g1__TRINITYb_DN26594_c0_g1_i1__g.45931__m.45931
OG0009242	CRCR_TRINITY_DN32651_c1_g1__TRINITY_DN32651_c1_g1_i1__g.46563__m.46563	CRFI_TRINITYb_DN15838_c0_g2__TRINITYb_DN15838_c0_g2_i1__g.5157__m.5157
OG0009243	CRCR_TRINITY_DN32652_c0_g1__TRINITY_DN32652_c0_g1_i1__g.46567__m.46567	CRFI_TRINITYb_DN28932_c0_g1__TRINITYb_DN28932_c0_g1_i1__g.33887__m.33887
OG0009244	CRCR_TRINITY_DN32655_c0_g1__TRINITY_DN32655_c0_g1_i1__g.46610__m.46610	CRFI_TRINITYb_DN30793_c0_g1__TRINITYb_DN30793_c0_g1_i1__g.43764__m.43764
OG0009245	CRCR_TRINITY_DN32657_c0_g1__TRINITY_DN32657_c0_g1_i1__g.46577__m.46577, CRCR_TRINITY_DN34797_c2_g7__TRINITY_DN34797_c2_g7_i1__g.14527__m.14527	
OG0009246	CRCR_TRINITY_DN32680_c0_g1__TRINITY_DN32680_c0_g1_i1__g.46601__m.46601	CRFI_TRINITYb_DN27272_c0_g1__TRINITYb_DN27272_c0_g1_i1__g.30989__m.30989
OG0009247	CRCR_TRINITY_DN32681_c0_g1__TRINITY_DN32681_c0_g1_i1__g.46614__m.46614	CRFI_TRINITYb_DN11487_c0_g1__TRINITYb_DN11487_c0_g1_i1__g.26731__m.26731
OG0009248	CRCR_TRINITY_DN32682_c1_g3__TRINITY_DN32682_c1_g3_i1__g.46546__m.46546	CRFI_TRINITYb_DN15192_c0_g1__TRINITYb_DN15192_c0_g1_i1__g.8918__m.8918
OG0009249	CRCR_TRINITY_DN32683_c0_g1__TRINITY_DN32683_c0_g1_i1__g.46571__m.46571	CRFI_TRINITYb_DN18281_c0_g1__TRINITYb_DN18281_c0_g1_i1__g.1154__m.1154
OG0009250	CRCR_TRINITY_DN32688_c0_g1__TRINITY_DN32688_c0_g1_i1__g.46575__m.46575	CRFI_TRINITYb_DN20632_c0_g1__TRINITYb_DN20632_c0_g1_i1__g.45809__m.45809
OG0009251	CRCR_TRINITY_DN32698_c0_g1__TRINITY_DN32698_c0_g1_i1__g.46538__m.46538, CRCR_TRINITY_DN32698_c0_g1__TRINITY_DN32698_c0_g1_i2__g.46539__m.46539	
OG0009252	CRCR_TRINITY_DN32699_c0_g2__TRINITY_DN32699_c0_g2_i1__g.46612__m.46612	CRFI_TRINITYb_DN21786_c0_g1__TRINITYb_DN21786_c0_g1_i1__g.6966__m.6966
OG0009253	CRCR_TRINITY_DN32707_c0_g1__TRINITY_DN32707_c0_g1_i1__g.26902__m.26902	CRFI_TRINITYb_DN19720_c0_g1__TRINITYb_DN19720_c0_g1_i1__g.6783__m.6783
OG0009254	CRCR_TRINITY_DN32708_c0_g1__TRINITY_DN32708_c0_g1_i1__g.26877__m.26877	CRFI_TRINITYb_DN3149_c0_g1__TRINITYb_DN3149_c0_g1_i1__g.1207__m.1207
OG0009255	CRCR_TRINITY_DN32710_c0_g1__TRINITY_DN32710_c0_g1_i1__g.26909__m.26909, CRCR_TRINITY_DN32710_c0_g1__TRINITY_DN32710_c0_g1_i2__g.26910__m.26910	
OG0009256	CRCR_TRINITY_DN32711_c0_g2__TRINITY_DN32711_c0_g2_i1__g.26953__m.26953	CRFI_TRINITYb_DN17382_c0_g1__TRINITYb_DN17382_c0_g1_i1__g.47985__m.47985
OG0009257	CRCR_TRINITY_DN32716_c0_g1__TRINITY_DN32716_c0_g1_i1__g.26948__m.26948, CRCR_TRINITY_DN32716_c0_g1__TRINITY_DN32716_c0_g1_i2__g.26949__m.26949	
OG0009258	CRCR_TRINITY_DN32716_c1_g1__TRINITY_DN32716_c1_g1_i1__g.26950__m.26950	CRFI_TRINITYb_DN21539_c0_g1__TRINITYb_DN21539_c0_g1_i1__g.15667__m.15667
OG0009259	CRCR_TRINITY_DN32718_c0_g1__TRINITY_DN32718_c0_g1_i1__g.26891__m.26891	CRFI_TRINITYb_DN19333_c0_g1__TRINITYb_DN19333_c0_g1_i1__g.11855__m.11855
OG0009260	CRCR_TRINITY_DN32722_c0_g1__TRINITY_DN32722_c0_g1_i1__g.26962__m.26962	CRFI_TRINITYb_DN18933_c0_g1__TRINITYb_DN18933_c0_g1_i1__g.2239__m.2239
OG0009261	CRCR_TRINITY_DN32725_c0_g1__TRINITY_DN32725_c0_g1_i1__g.26954__m.26954	CRFI_TRINITYb_DN23727_c0_g1__TRINITYb_DN23727_c0_g1_i1__g.11071__m.11071
OG0009262	CRCR_TRINITY_DN32726_c0_g1__TRINITY_DN32726_c0_g1_i1__g.26960__m.26960	CRFI_TRINITYb_DN72100_c0_g1__TRINITYb_DN72100_c0_g1_i1__g.25812__m.25812
OG0009263	CRCR_TRINITY_DN32728_c3_g4__TRINITY_DN32728_c3_g4_i1__g.26925__m.26925	CRFI_TRINITYb_DN16932_c0_g1__TRINITYb_DN16932_c0_g1_i1__g.814__m.814
OG0009264	CRCR_TRINITY_DN32735_c4_g5__TRINITY_DN32735_c4_g5_i1__g.26880__m.26880, CRCR_TRINITY_DN32735_c4_g5__TRINITY_DN32735_c4_g5_i2__g.26881__m.26881	
OG0009265	CRCR_TRINITY_DN32737_c0_g1__TRINITY_DN32737_c0_g1_i2__g.26968__m.26968	CRFI_TRINITYb_DN25176_c0_g2__TRINITYb_DN25176_c0_g2_i1__g.39666__m.39666
OG0009266	CRCR_TRINITY_DN32741_c0_g1__TRINITY_DN32741_c0_g1_i1__g.26946__m.26946	CRFI_TRINITYb_DN2210_c0_g1__TRINITYb_DN2210_c0_g1_i1__g.17077__m.17077
OG0009267	CRCR_TRINITY_DN32763_c0_g1__TRINITY_DN32763_c0_g1_i1__g.26913__m.26913	CRFI_TRINITYb_DN22803_c0_g1__TRINITYb_DN22803_c0_g1_i1__g.5868__m.5868
OG0009268	CRCR_TRINITY_DN32779_c0_g1__TRINITY_DN32779_c0_g1_i1__g.26884__m.26884	CRFI_TRINITYb_DN25878_c0_g1__TRINITYb_DN25878_c0_g1_i1__g.38953__m.38953
OG0009269	CRCR_TRINITY_DN32782_c0_g1__TRINITY_DN32782_c0_g1_i1__g.26892__m.26892	CRFI_TRINITYb_DN21036_c0_g1__TRINITYb_DN21036_c0_g1_i1__g.42992__m.42992
OG0009270	CRCR_TRINITY_DN32784_c0_g1__TRINITY_DN32784_c0_g1_i1__g.26966__m.26966	CRFI_TRINITYb_DN11031_c0_g1__TRINITYb_DN11031_c0_g1_i1__g.954__m.954
OG0009271	CRCR_TRINITY_DN32787_c0_g1__TRINITY_DN32787_c0_g1_i1__g.26883__m.26883	CRFI_TRINITYb_DN25564_c0_g1__TRINITYb_DN25564_c0_g1_i1__g.38667__m.38667
