Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0022904		CRFI_TRINITYb_DN19573_c0_g1__TRINITYb_DN19573_c0_g1_i1__g.18433__m.18433
OG0022905		CRFI_TRINITYb_DN19578_c1_g1__TRINITYb_DN19578_c1_g1_i1__g.18418__m.18418
OG0022906		CRFI_TRINITYb_DN19579_c1_g1__TRINITYb_DN19579_c1_g1_i1__g.18388__m.18388
OG0022907		CRFI_TRINITYb_DN19584_c0_g1__TRINITYb_DN19584_c0_g1_i1__g.18415__m.18415
OG0022908		CRFI_TRINITYb_DN19591_c0_g1__TRINITYb_DN19591_c0_g1_i1__g.18410__m.18410
OG0022909		CRFI_TRINITYb_DN19621_c0_g1__TRINITYb_DN19621_c0_g1_i1__g.48138__m.48138
OG0022910		CRFI_TRINITYb_DN19622_c1_g1__TRINITYb_DN19622_c1_g1_i4__g.48111__m.48111
OG0022911		CRFI_TRINITYb_DN19625_c0_g1__TRINITYb_DN19625_c0_g1_i1__g.48150__m.48150
OG0022912		CRFI_TRINITYb_DN19637_c0_g1__TRINITYb_DN19637_c0_g1_i1__g.48099__m.48099
OG0022913		CRFI_TRINITYb_DN19638_c0_g1__TRINITYb_DN19638_c0_g1_i1__g.48142__m.48142
OG0022914		CRFI_TRINITYb_DN19718_c0_g1__TRINITYb_DN19718_c0_g1_i1__g.6737__m.6737
OG0022915		CRFI_TRINITYb_DN19721_c0_g1__TRINITYb_DN19721_c0_g1_i1__g.6787__m.6787
OG0022916		CRFI_TRINITYb_DN19749_c0_g1__TRINITYb_DN19749_c0_g1_i1__g.6767__m.6767
OG0022917		CRFI_TRINITYb_DN19751_c0_g2__TRINITYb_DN19751_c0_g2_i1__g.6774__m.6774
OG0022918		CRFI_TRINITYb_DN19761_c1_g1__TRINITYb_DN19761_c1_g1_i1__g.6815__m.6815
OG0022919		CRFI_TRINITYb_DN19777_c0_g1__TRINITYb_DN19777_c0_g1_i1__g.6785__m.6785
OG0022920		CRFI_TRINITYb_DN19803_c0_g2__TRINITYb_DN19803_c0_g2_i1__g.5484__m.5484
OG0022921		CRFI_TRINITYb_DN19814_c0_g1__TRINITYb_DN19814_c0_g1_i2__g.5524__m.5524
OG0022922		CRFI_TRINITYb_DN1981_c0_g2__TRINITYb_DN1981_c0_g2_i1__g.48779__m.48779
OG0022923		CRFI_TRINITYb_DN19851_c0_g1__TRINITYb_DN19851_c0_g1_i1__g.5469__m.5469
OG0022924		CRFI_TRINITYb_DN19855_c0_g2__TRINITYb_DN19855_c0_g2_i1__g.5477__m.5477
OG0022925		CRFI_TRINITYb_DN19868_c0_g1__TRINITYb_DN19868_c0_g1_i1__g.5536__m.5536
OG0022926		CRFI_TRINITYb_DN19877_c3_g1__TRINITYb_DN19877_c3_g1_i1__g.5482__m.5482
OG0022927		CRFI_TRINITYb_DN19877_c3_g1__TRINITYb_DN19877_c3_g1_i1__g.5483__m.5483
OG0022928		CRFI_TRINITYb_DN19878_c2_g1__TRINITYb_DN19878_c2_g1_i1__g.5537__m.5537
OG0022929		CRFI_TRINITYb_DN19906_c0_g1__TRINITYb_DN19906_c0_g1_i1__g.42210__m.42210
OG0022930		CRFI_TRINITYb_DN19910_c0_g1__TRINITYb_DN19910_c0_g1_i1__g.42154__m.42154
OG0022931		CRFI_TRINITYb_DN19911_c0_g2__TRINITYb_DN19911_c0_g2_i1__g.42152__m.42152
OG0022932		CRFI_TRINITYb_DN19930_c0_g2__TRINITYb_DN19930_c0_g2_i1__g.42151__m.42151
OG0022933		CRFI_TRINITYb_DN19932_c0_g1__TRINITYb_DN19932_c0_g1_i2__g.42205__m.42205
OG0022934		CRFI_TRINITYb_DN19934_c0_g1__TRINITYb_DN19934_c0_g1_i1__g.42173__m.42173
OG0022935		CRFI_TRINITYb_DN19945_c0_g1__TRINITYb_DN19945_c0_g1_i1__g.42220__m.42220
OG0022936		CRFI_TRINITYb_DN19946_c0_g1__TRINITYb_DN19946_c0_g1_i5__g.42198__m.42198
OG0022937		CRFI_TRINITYb_DN19966_c0_g1__TRINITYb_DN19966_c0_g1_i1__g.42167__m.42167
OG0022938		CRFI_TRINITYb_DN19968_c0_g1__TRINITYb_DN19968_c0_g1_i1__g.42217__m.42217
OG0022939		CRFI_TRINITYb_DN19983_c0_g1__TRINITYb_DN19983_c0_g1_i1__g.42170__m.42170
OG0022940		CRFI_TRINITYb_DN20038_c0_g1__TRINITYb_DN20038_c0_g1_i1__g.28951__m.28951
OG0022941		CRFI_TRINITYb_DN20040_c0_g2__TRINITYb_DN20040_c0_g2_i2__g.28964__m.28964
OG0022942		CRFI_TRINITYb_DN20063_c0_g2__TRINITYb_DN20063_c0_g2_i1__g.28992__m.28992
OG0022943		CRFI_TRINITYb_DN20104_c0_g1__TRINITYb_DN20104_c0_g1_i1__g.19093__m.19093
OG0022944		CRFI_TRINITYb_DN20164_c0_g1__TRINITYb_DN20164_c0_g1_i1__g.19090__m.19090
OG0022945		CRFI_TRINITYb_DN20166_c0_g1__TRINITYb_DN20166_c0_g1_i1__g.19159__m.19159
OG0022946		CRFI_TRINITYb_DN20186_c0_g2__TRINITYb_DN20186_c0_g2_i1__g.19161__m.19161
OG0022947		CRFI_TRINITYb_DN201_c0_g1__TRINITYb_DN201_c0_g1_i1__g.16059__m.16059
OG0022948		CRFI_TRINITYb_DN20214_c0_g1__TRINITYb_DN20214_c0_g1_i1__g.45472__m.45472
OG0022949		CRFI_TRINITYb_DN20218_c1_g1__TRINITYb_DN20218_c1_g1_i1__g.45491__m.45491
OG0022950		CRFI_TRINITYb_DN20233_c0_g1__TRINITYb_DN20233_c0_g1_i1__g.45489__m.45489
OG0022951		CRFI_TRINITYb_DN20233_c0_g1__TRINITYb_DN20233_c0_g1_i1__g.45487__m.45487
OG0022952		CRFI_TRINITYb_DN20246_c0_g2__TRINITYb_DN20246_c0_g2_i1__g.45467__m.45467
OG0022953		CRFI_TRINITYb_DN2026_c0_g2__TRINITYb_DN2026_c0_g2_i1__g.31145__m.31145
OG0022954		CRFI_TRINITYb_DN20313_c0_g2__TRINITYb_DN20313_c0_g2_i1__g.19228__m.19228
OG0022955		CRFI_TRINITYb_DN20335_c0_g1__TRINITYb_DN20335_c0_g1_i1__g.19258__m.19258
OG0022956		CRFI_TRINITYb_DN20335_c0_g1__TRINITYb_DN20335_c0_g1_i1__g.19259__m.19259
OG0022957		CRFI_TRINITYb_DN20359_c0_g1__TRINITYb_DN20359_c0_g1_i1__g.19196__m.19196
OG0022958		CRFI_TRINITYb_DN2036_c0_g1__TRINITYb_DN2036_c0_g1_i1__g.31133__m.31133
OG0022959		CRFI_TRINITYb_DN20373_c0_g1__TRINITYb_DN20373_c0_g1_i1__g.19226__m.19226
OG0022960		CRFI_TRINITYb_DN20378_c0_g3__TRINITYb_DN20378_c0_g3_i1__g.19235__m.19235
OG0022961		CRFI_TRINITYb_DN20386_c0_g1__TRINITYb_DN20386_c0_g1_i1__g.19217__m.19217
OG0022962		CRFI_TRINITYb_DN20387_c0_g2__TRINITYb_DN20387_c0_g2_i1__g.19237__m.19237
OG0022963		CRFI_TRINITYb_DN20389_c0_g2__TRINITYb_DN20389_c0_g2_i2__g.19227__m.19227
OG0022964		CRFI_TRINITYb_DN20438_c0_g1__TRINITYb_DN20438_c0_g1_i1__g.24630__m.24630
OG0022965		CRFI_TRINITYb_DN20452_c0_g1__TRINITYb_DN20452_c0_g1_i1__g.24596__m.24596
OG0022966		CRFI_TRINITYb_DN20508_c0_g2__TRINITYb_DN20508_c0_g2_i1__g.46255__m.46255
OG0022967		CRFI_TRINITYb_DN20520_c0_g1__TRINITYb_DN20520_c0_g1_i1__g.46260__m.46260
OG0022968		CRFI_TRINITYb_DN20542_c0_g1__TRINITYb_DN20542_c0_g1_i1__g.46209__m.46209
OG0022969		CRFI_TRINITYb_DN20543_c0_g1__TRINITYb_DN20543_c0_g1_i1__g.46275__m.46275
OG0022970		CRFI_TRINITYb_DN20547_c1_g1__TRINITYb_DN20547_c1_g1_i1__g.46180__m.46180
OG0022971		CRFI_TRINITYb_DN20548_c0_g1__TRINITYb_DN20548_c0_g1_i1__g.46266__m.46266
OG0022972		CRFI_TRINITYb_DN20550_c1_g1__TRINITYb_DN20550_c1_g1_i1__g.46277__m.46277
OG0022973		CRFI_TRINITYb_DN2055_c0_g1__TRINITYb_DN2055_c0_g1_i1__g.31134__m.31134
OG0022974		CRFI_TRINITYb_DN20565_c0_g1__TRINITYb_DN20565_c0_g1_i1__g.46177__m.46177
OG0022975		CRFI_TRINITYb_DN20577_c1_g1__TRINITYb_DN20577_c1_g1_i1__g.46262__m.46262
OG0022976		CRFI_TRINITYb_DN20592_c1_g1__TRINITYb_DN20592_c1_g1_i1__g.46185__m.46185
OG0022977		CRFI_TRINITYb_DN20622_c1_g1__TRINITYb_DN20622_c1_g1_i1__g.45913__m.45913
OG0022978		CRFI_TRINITYb_DN20622_c2_g1__TRINITYb_DN20622_c2_g1_i1__g.45914__m.45914
OG0022979		CRFI_TRINITYb_DN20626_c1_g1__TRINITYb_DN20626_c1_g1_i1__g.45827__m.45827
OG0022980		CRFI_TRINITYb_DN20627_c0_g2__TRINITYb_DN20627_c0_g2_i1__g.45909__m.45909
OG0022981		CRFI_TRINITYb_DN20631_c0_g1__TRINITYb_DN20631_c0_g1_i1__g.45871__m.45871
OG0022982		CRFI_TRINITYb_DN20634_c0_g1__TRINITYb_DN20634_c0_g1_i2__g.45863__m.45863
OG0022983		CRFI_TRINITYb_DN20635_c0_g1__TRINITYb_DN20635_c0_g1_i1__g.45837__m.45837
OG0022984		CRFI_TRINITYb_DN20650_c0_g1__TRINITYb_DN20650_c0_g1_i1__g.45853__m.45853
OG0022985		CRFI_TRINITYb_DN20668_c1_g6__TRINITYb_DN20668_c1_g6_i1__g.45869__m.45869
OG0022986		CRFI_TRINITYb_DN20691_c0_g1__TRINITYb_DN20691_c0_g1_i1__g.45885__m.45885
OG0022987		CRFI_TRINITYb_DN20700_c0_g1__TRINITYb_DN20700_c0_g1_i1__g.45846__m.45846
OG0022988		CRFI_TRINITYb_DN20706_c0_g1__TRINITYb_DN20706_c0_g1_i1__g.21994__m.21994
OG0022989		CRFI_TRINITYb_DN20723_c0_g1__TRINITYb_DN20723_c0_g1_i2__g.21956__m.21956
OG0022990		CRFI_TRINITYb_DN20731_c0_g1__TRINITYb_DN20731_c0_g1_i1__g.21965__m.21965
OG0022991		CRFI_TRINITYb_DN20750_c0_g1__TRINITYb_DN20750_c0_g1_i1__g.21951__m.21951
OG0022992		CRFI_TRINITYb_DN20753_c0_g1__TRINITYb_DN20753_c0_g1_i1__g.21987__m.21987
OG0022993		CRFI_TRINITYb_DN20775_c0_g1__TRINITYb_DN20775_c0_g1_i1__g.21949__m.21949
OG0022994		CRFI_TRINITYb_DN20776_c0_g1__TRINITYb_DN20776_c0_g1_i1__g.21984__m.21984
OG0022995		CRFI_TRINITYb_DN20776_c0_g1__TRINITYb_DN20776_c0_g1_i1__g.21985__m.21985
OG0022996		CRFI_TRINITYb_DN20778_c0_g1__TRINITYb_DN20778_c0_g1_i1__g.21980__m.21980
OG0022997		CRFI_TRINITYb_DN20778_c0_g1__TRINITYb_DN20778_c0_g1_i1__g.21979__m.21979
OG0022998		CRFI_TRINITYb_DN20793_c0_g1__TRINITYb_DN20793_c0_g1_i1__g.21941__m.21941
OG0022999		CRFI_TRINITYb_DN20801_c0_g1__TRINITYb_DN20801_c0_g1_i1__g.21944__m.21944
OG0023000		CRFI_TRINITYb_DN20803_c0_g2__TRINITYb_DN20803_c0_g2_i1__g.41865__m.41865
OG0023001		CRFI_TRINITYb_DN20808_c0_g1__TRINITYb_DN20808_c0_g1_i1__g.41916__m.41916
OG0023002		CRFI_TRINITYb_DN20814_c0_g1__TRINITYb_DN20814_c0_g1_i1__g.41869__m.41869
OG0023003		CRFI_TRINITYb_DN20818_c0_g1__TRINITYb_DN20818_c0_g1_i1__g.41883__m.41883
OG0023004		CRFI_TRINITYb_DN20850_c0_g1__TRINITYb_DN20850_c0_g1_i1__g.41897__m.41897
OG0023005		CRFI_TRINITYb_DN20858_c0_g1__TRINITYb_DN20858_c0_g1_i1__g.41927__m.41927
OG0023006		CRFI_TRINITYb_DN20866_c0_g2__TRINITYb_DN20866_c0_g2_i2__g.41872__m.41872
OG0023007		CRFI_TRINITYb_DN20869_c0_g1__TRINITYb_DN20869_c0_g1_i1__g.41912__m.41912
OG0023008		CRFI_TRINITYb_DN20903_c0_g1__TRINITYb_DN20903_c0_g1_i1__g.7418__m.7418
OG0023009		CRFI_TRINITYb_DN20916_c0_g1__TRINITYb_DN20916_c0_g1_i1__g.7444__m.7444
OG0023010		CRFI_TRINITYb_DN20921_c0_g2__TRINITYb_DN20921_c0_g2_i1__g.7479__m.7479
OG0023011		CRFI_TRINITYb_DN20937_c0_g1__TRINITYb_DN20937_c0_g1_i1__g.7453__m.7453
OG0023012		CRFI_TRINITYb_DN20941_c0_g2__TRINITYb_DN20941_c0_g2_i1__g.7490__m.7490
OG0023013		CRFI_TRINITYb_DN20957_c0_g1__TRINITYb_DN20957_c0_g1_i1__g.7513__m.7513
OG0023014		CRFI_TRINITYb_DN20965_c0_g1__TRINITYb_DN20965_c0_g1_i1__g.7451__m.7451
OG0023015		CRFI_TRINITYb_DN20981_c0_g1__TRINITYb_DN20981_c0_g1_i1__g.7475__m.7475
OG0023016		CRFI_TRINITYb_DN20987_c0_g1__TRINITYb_DN20987_c0_g1_i1__g.7478__m.7478
OG0023017		CRFI_TRINITYb_DN20989_c0_g1__TRINITYb_DN20989_c0_g1_i1__g.7481__m.7481
OG0023018		CRFI_TRINITYb_DN21010_c0_g1__TRINITYb_DN21010_c0_g1_i1__g.42946__m.42946
OG0023019		CRFI_TRINITYb_DN21024_c0_g1__TRINITYb_DN21024_c0_g1_i2__g.42954__m.42954
OG0023020		CRFI_TRINITYb_DN21026_c0_g1__TRINITYb_DN21026_c0_g1_i1__g.43002__m.43002
OG0023021		CRFI_TRINITYb_DN21038_c0_g1__TRINITYb_DN21038_c0_g1_i1__g.42934__m.42934
OG0023022		CRFI_TRINITYb_DN21043_c0_g1__TRINITYb_DN21043_c0_g1_i1__g.42985__m.42985
OG0023023		CRFI_TRINITYb_DN21078_c0_g1__TRINITYb_DN21078_c0_g1_i1__g.42979__m.42979
OG0023024		CRFI_TRINITYb_DN21107_c0_g1__TRINITYb_DN21107_c0_g1_i1__g.10112__m.10112
OG0023025		CRFI_TRINITYb_DN21121_c0_g2__TRINITYb_DN21121_c0_g2_i1__g.10108__m.10108
OG0023026		CRFI_TRINITYb_DN21143_c0_g1__TRINITYb_DN21143_c0_g1_i1__g.10106__m.10106
OG0023027		CRFI_TRINITYb_DN21146_c0_g1__TRINITYb_DN21146_c0_g1_i1__g.10152__m.10152
OG0023028		CRFI_TRINITYb_DN21155_c0_g1__TRINITYb_DN21155_c0_g1_i1__g.10096__m.10096
OG0023029		CRFI_TRINITYb_DN21168_c0_g1__TRINITYb_DN21168_c0_g1_i1__g.10116__m.10116
OG0023030		CRFI_TRINITYb_DN21170_c0_g1__TRINITYb_DN21170_c0_g1_i1__g.10103__m.10103
OG0023031		CRFI_TRINITYb_DN21177_c0_g1__TRINITYb_DN21177_c0_g1_i1__g.10149__m.10149
OG0023032		CRFI_TRINITYb_DN21179_c0_g1__TRINITYb_DN21179_c0_g1_i1__g.10156__m.10156
OG0023033		CRFI_TRINITYb_DN21190_c0_g1__TRINITYb_DN21190_c0_g1_i1__g.10148__m.10148
OG0023034		CRFI_TRINITYb_DN21221_c0_g1__TRINITYb_DN21221_c0_g1_i3__g.21536__m.21536
OG0023035		CRFI_TRINITYb_DN21229_c0_g1__TRINITYb_DN21229_c0_g1_i2__g.21561__m.21561
OG0023036		CRFI_TRINITYb_DN21231_c0_g1__TRINITYb_DN21231_c0_g1_i1__g.21564__m.21564
OG0023037		CRFI_TRINITYb_DN21258_c0_g1__TRINITYb_DN21258_c0_g1_i1__g.21586__m.21586
OG0023038		CRFI_TRINITYb_DN21267_c0_g1__TRINITYb_DN21267_c0_g1_i1__g.21589__m.21589
OG0023039		CRFI_TRINITYb_DN21273_c0_g1__TRINITYb_DN21273_c0_g1_i1__g.21599__m.21599
OG0023040		CRFI_TRINITYb_DN21280_c0_g2__TRINITYb_DN21280_c0_g2_i4__g.21486__m.21486
OG0023041		CRFI_TRINITYb_DN21287_c0_g1__TRINITYb_DN21287_c0_g1_i1__g.21591__m.21591
OG0023042		CRFI_TRINITYb_DN212_c0_g1__TRINITYb_DN212_c0_g1_i1__g.16061__m.16061
OG0023043		CRFI_TRINITYb_DN21309_c0_g1__TRINITYb_DN21309_c0_g1_i3__g.15727__m.15727
OG0023044		CRFI_TRINITYb_DN21318_c0_g1__TRINITYb_DN21318_c0_g1_i1__g.15730__m.15730
OG0023045		CRFI_TRINITYb_DN21327_c0_g1__TRINITYb_DN21327_c0_g1_i2__g.15749__m.15749
OG0023046		CRFI_TRINITYb_DN21327_c0_g1__TRINITYb_DN21327_c0_g1_i2__g.15750__m.15750
OG0023047		CRFI_TRINITYb_DN2132_c0_g2__TRINITYb_DN2132_c0_g2_i1__g.8132__m.8132
OG0023048		CRFI_TRINITYb_DN21330_c0_g1__TRINITYb_DN21330_c0_g1_i2__g.15740__m.15740
OG0023049		CRFI_TRINITYb_DN21331_c0_g1__TRINITYb_DN21331_c0_g1_i1__g.15836__m.15836
OG0023050		CRFI_TRINITYb_DN21357_c0_g2__TRINITYb_DN21357_c0_g2_i2__g.15809__m.15809
OG0023051		CRFI_TRINITYb_DN2135_c0_g1__TRINITYb_DN2135_c0_g1_i1__g.8140__m.8140
OG0023052		CRFI_TRINITYb_DN21364_c0_g1__TRINITYb_DN21364_c0_g1_i1__g.15832__m.15832
OG0023053		CRFI_TRINITYb_DN21373_c0_g1__TRINITYb_DN21373_c0_g1_i1__g.15772__m.15772
OG0023054		CRFI_TRINITYb_DN21375_c1_g1__TRINITYb_DN21375_c1_g1_i1__g.15738__m.15738
OG0023055		CRFI_TRINITYb_DN21387_c0_g1__TRINITYb_DN21387_c0_g1_i1__g.15754__m.15754
OG0023056		CRFI_TRINITYb_DN21411_c0_g1__TRINITYb_DN21411_c0_g1_i1__g.8448__m.8448
OG0023057		CRFI_TRINITYb_DN21423_c0_g1__TRINITYb_DN21423_c0_g1_i1__g.8458__m.8458
OG0023058		CRFI_TRINITYb_DN21430_c0_g2__TRINITYb_DN21430_c0_g2_i1__g.8521__m.8521
OG0023059		CRFI_TRINITYb_DN21430_c0_g2__TRINITYb_DN21430_c0_g2_i1__g.8522__m.8522
OG0023060		CRFI_TRINITYb_DN21437_c0_g1__TRINITYb_DN21437_c0_g1_i1__g.8525__m.8525
OG0023061		CRFI_TRINITYb_DN2143_c0_g2__TRINITYb_DN2143_c0_g2_i1__g.8134__m.8134
OG0023062		CRFI_TRINITYb_DN2143_c0_g2__TRINITYb_DN2143_c0_g2_i1__g.8135__m.8135
OG0023063		CRFI_TRINITYb_DN21444_c0_g1__TRINITYb_DN21444_c0_g1_i1__g.8544__m.8544
OG0023064		CRFI_TRINITYb_DN21466_c0_g1__TRINITYb_DN21466_c0_g1_i2__g.8520__m.8520
OG0023065		CRFI_TRINITYb_DN21482_c0_g1__TRINITYb_DN21482_c0_g1_i1__g.8539__m.8539
OG0023066		CRFI_TRINITYb_DN21491_c0_g1__TRINITYb_DN21491_c0_g1_i1__g.8512__m.8512
OG0023067		CRFI_TRINITYb_DN21498_c1_g1__TRINITYb_DN21498_c1_g1_i1__g.8477__m.8477
OG0023068		CRFI_TRINITYb_DN21505_c2_g1__TRINITYb_DN21505_c2_g1_i1__g.15676__m.15676
OG0023069		CRFI_TRINITYb_DN21509_c0_g2__TRINITYb_DN21509_c0_g2_i1__g.15601__m.15601
OG0023070		CRFI_TRINITYb_DN21510_c0_g1__TRINITYb_DN21510_c0_g1_i1__g.15641__m.15641
OG0023071		CRFI_TRINITYb_DN21519_c1_g1__TRINITYb_DN21519_c1_g1_i1__g.15652__m.15652
OG0023072		CRFI_TRINITYb_DN21527_c0_g2__TRINITYb_DN21527_c0_g2_i1__g.15680__m.15680
OG0023073		CRFI_TRINITYb_DN21565_c0_g1__TRINITYb_DN21565_c0_g1_i1__g.15650__m.15650
OG0023074		CRFI_TRINITYb_DN21571_c0_g1__TRINITYb_DN21571_c0_g1_i1__g.15696__m.15696
OG0023075		CRFI_TRINITYb_DN21571_c1_g1__TRINITYb_DN21571_c1_g1_i1__g.15697__m.15697
OG0023076		CRFI_TRINITYb_DN21610_c0_g1__TRINITYb_DN21610_c0_g1_i1__g.13771__m.13771
OG0023077		CRFI_TRINITYb_DN21610_c1_g1__TRINITYb_DN21610_c1_g1_i1__g.13775__m.13775
OG0023078		CRFI_TRINITYb_DN21612_c0_g1__TRINITYb_DN21612_c0_g1_i1__g.13723__m.13723
OG0023079		CRFI_TRINITYb_DN21613_c0_g1__TRINITYb_DN21613_c0_g1_i1__g.13791__m.13791
OG0023080		CRFI_TRINITYb_DN21616_c0_g1__TRINITYb_DN21616_c0_g1_i1__g.13793__m.13793
OG0023081		CRFI_TRINITYb_DN21620_c0_g1__TRINITYb_DN21620_c0_g1_i1__g.13711__m.13711
OG0023082		CRFI_TRINITYb_DN21620_c0_g1__TRINITYb_DN21620_c0_g1_i1__g.13712__m.13712
OG0023083		CRFI_TRINITYb_DN21650_c0_g1__TRINITYb_DN21650_c0_g1_i1__g.13727__m.13727
OG0023084		CRFI_TRINITYb_DN21660_c0_g1__TRINITYb_DN21660_c0_g1_i1__g.13748__m.13748
OG0023085		CRFI_TRINITYb_DN21670_c0_g1__TRINITYb_DN21670_c0_g1_i1__g.13782__m.13782
OG0023086		CRFI_TRINITYb_DN21678_c0_g1__TRINITYb_DN21678_c0_g1_i1__g.13801__m.13801
OG0023087		CRFI_TRINITYb_DN21683_c0_g1__TRINITYb_DN21683_c0_g1_i3__g.13788__m.13788
OG0023088		CRFI_TRINITYb_DN21683_c0_g1__TRINITYb_DN21683_c0_g1_i3__g.13790__m.13790
OG0023089		CRFI_TRINITYb_DN21688_c0_g1__TRINITYb_DN21688_c0_g1_i1__g.13766__m.13766
OG0023090		CRFI_TRINITYb_DN21689_c0_g1__TRINITYb_DN21689_c0_g1_i1__g.13768__m.13768
OG0023091		CRFI_TRINITYb_DN21702_c0_g2__TRINITYb_DN21702_c0_g2_i2__g.6956__m.6956
OG0023092		CRFI_TRINITYb_DN21703_c0_g1__TRINITYb_DN21703_c0_g1_i1__g.6960__m.6960
OG0023093		CRFI_TRINITYb_DN21715_c0_g2__TRINITYb_DN21715_c0_g2_i1__g.6931__m.6931
OG0023094		CRFI_TRINITYb_DN21728_c0_g1__TRINITYb_DN21728_c0_g1_i1__g.6921__m.6921
OG0023095		CRFI_TRINITYb_DN21740_c0_g1__TRINITYb_DN21740_c0_g1_i1__g.6891__m.6891
OG0023096		CRFI_TRINITYb_DN21742_c0_g1__TRINITYb_DN21742_c0_g1_i1__g.6952__m.6952
OG0023097		CRFI_TRINITYb_DN21748_c0_g1__TRINITYb_DN21748_c0_g1_i1__g.6915__m.6915
OG0023098		CRFI_TRINITYb_DN21753_c0_g1__TRINITYb_DN21753_c0_g1_i1__g.6859__m.6859
OG0023099		CRFI_TRINITYb_DN21760_c0_g1__TRINITYb_DN21760_c0_g1_i1__g.6934__m.6934
OG0023100		CRFI_TRINITYb_DN21768_c0_g1__TRINITYb_DN21768_c0_g1_i1__g.6847__m.6847
OG0023101		CRFI_TRINITYb_DN21789_c0_g3__TRINITYb_DN21789_c0_g3_i1__g.6945__m.6945
OG0023102		CRFI_TRINITYb_DN21832_c0_g1__TRINITYb_DN21832_c0_g1_i3__g.33776__m.33776
OG0023103		CRFI_TRINITYb_DN21835_c0_g1__TRINITYb_DN21835_c0_g1_i1__g.33804__m.33804
OG0023104		CRFI_TRINITYb_DN21840_c0_g1__TRINITYb_DN21840_c0_g1_i1__g.33796__m.33796
OG0023105		CRFI_TRINITYb_DN2184_c0_g1__TRINITYb_DN2184_c0_g1_i1__g.8155__m.8155
OG0023106		CRFI_TRINITYb_DN21863_c0_g1__TRINITYb_DN21863_c0_g1_i1__g.33789__m.33789
OG0023107		CRFI_TRINITYb_DN21871_c0_g1__TRINITYb_DN21871_c0_g1_i1__g.33852__m.33852
OG0023108		CRFI_TRINITYb_DN21920_c0_g1__TRINITYb_DN21920_c0_g1_i1__g.19889__m.19889
OG0023109		CRFI_TRINITYb_DN21937_c0_g1__TRINITYb_DN21937_c0_g1_i2__g.19901__m.19901
OG0023110		CRFI_TRINITYb_DN21954_c0_g1__TRINITYb_DN21954_c0_g1_i1__g.19915__m.19915
OG0023111		CRFI_TRINITYb_DN22011_c0_g1__TRINITYb_DN22011_c0_g1_i1__g.26883__m.26883
OG0023112		CRFI_TRINITYb_DN22044_c0_g3__TRINITYb_DN22044_c0_g3_i1__g.26860__m.26860
OG0023113		CRFI_TRINITYb_DN22053_c0_g1__TRINITYb_DN22053_c0_g1_i1__g.26813__m.26813
OG0023114		CRFI_TRINITYb_DN22074_c0_g1__TRINITYb_DN22074_c0_g1_i1__g.26845__m.26845
OG0023115		CRFI_TRINITYb_DN2209_c0_g1__TRINITYb_DN2209_c0_g1_i1__g.17093__m.17093
OG0023116		CRFI_TRINITYb_DN220_c0_g1__TRINITYb_DN220_c0_g1_i1__g.16041__m.16041
OG0023117		CRFI_TRINITYb_DN22103_c0_g1__TRINITYb_DN22103_c0_g1_i1__g.18841__m.18841
OG0023118		CRFI_TRINITYb_DN22144_c0_g1__TRINITYb_DN22144_c0_g1_i1__g.18845__m.18845
OG0023119		CRFI_TRINITYb_DN22144_c0_g1__TRINITYb_DN22144_c0_g1_i1__g.18844__m.18844
OG0023120		CRFI_TRINITYb_DN22153_c0_g1__TRINITYb_DN22153_c0_g1_i1__g.18893__m.18893
OG0023121		CRFI_TRINITYb_DN22166_c0_g1__TRINITYb_DN22166_c0_g1_i1__g.18884__m.18884
OG0023122		CRFI_TRINITYb_DN22167_c0_g15__TRINITYb_DN22167_c0_g15_i1__g.18863__m.18863
OG0023123		CRFI_TRINITYb_DN22202_c0_g2__TRINITYb_DN22202_c0_g2_i1__g.17881__m.17881
OG0023124		CRFI_TRINITYb_DN22202_c0_g2__TRINITYb_DN22202_c0_g2_i1__g.17880__m.17880
OG0023125		CRFI_TRINITYb_DN22211_c0_g1__TRINITYb_DN22211_c0_g1_i1__g.17831__m.17831
OG0023126		CRFI_TRINITYb_DN22213_c0_g1__TRINITYb_DN22213_c0_g1_i1__g.17884__m.17884
OG0023127		CRFI_TRINITYb_DN22225_c0_g1__TRINITYb_DN22225_c0_g1_i1__g.17834__m.17834
OG0023128		CRFI_TRINITYb_DN22225_c0_g1__TRINITYb_DN22225_c0_g1_i2__g.17836__m.17836
OG0023129		CRFI_TRINITYb_DN22230_c0_g1__TRINITYb_DN22230_c0_g1_i1__g.17851__m.17851
OG0023130		CRFI_TRINITYb_DN22230_c0_g1__TRINITYb_DN22230_c0_g1_i1__g.17850__m.17850
OG0023131		CRFI_TRINITYb_DN22238_c0_g1__TRINITYb_DN22238_c0_g1_i1__g.17817__m.17817
OG0023132		CRFI_TRINITYb_DN2223_c0_g1__TRINITYb_DN2223_c0_g1_i1__g.17075__m.17075
OG0023133		CRFI_TRINITYb_DN22243_c0_g1__TRINITYb_DN22243_c0_g1_i1__g.17844__m.17844
OG0023134		CRFI_TRINITYb_DN22282_c0_g1__TRINITYb_DN22282_c0_g1_i1__g.17868__m.17868
OG0023135		CRFI_TRINITYb_DN2228_c0_g1__TRINITYb_DN2228_c0_g1_i1__g.17091__m.17091
